CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
201270,0,34,Self Enquiry,3,9,Salaried,Female,2,5,Deluxe,3,Single,6,0,1,1,0,Manager,21029
201271,1,21,Self Enquiry,3,13,Small Business,Male,2,3,Basic,4,Single,2,0,5,1,1,Executive,17679
201272,0,,Self Enquiry,1,12,Salaried,Female,2,4,Basic,3,Married,2,0,3,0,1,Executive,18702
201273,1,22,Self Enquiry,1,14,Small Business,Female,3,3,Basic,5,Married,2,1,3,0,1,Executive,17398
201274,0,31,Self Enquiry,3,35,Small Business,Female,3,4,Deluxe,3,Married,2,0,3,1,0,Manager,20468
201275,0,51,Self Enquiry,1,9,Large Business,Female,2,3,Standard,3,Married,3,0,4,1,1,Senior Manager,28116
201276,0,,Self Enquiry,3,15,Small Business,Male,2,4,Deluxe,4,Married,2,0,4,0,1,Manager,
201277,0,46,Self Enquiry,1,8,Small Business,Male,2,3,King,3,Married,1,1,1,1,1,VP,34328
201278,0,36,Self Enquiry,1,16,Salaried,Male,2,3,Standard,5,Married,1,1,5,1,1,Senior Manager,23321
201279,1,44,Company Invited,1,6,Small Business,Male,2,3,Basic,4,Married,2,1,3,1,1,Executive,17342
201280,0,,Self Enquiry,2,14,Salaried,Male,2,3,Deluxe,4,Married,3,0,3,1,1,Manager,
201281,1,35,Self Enquiry,3,33,Salaried,Male,2,3,Deluxe,3,Single,2,1,5,0,0,Manager,20813
201282,0,33,Self Enquiry,1,14,Salaried,Male,2,1,Basic,5,Married,7,0,3,1,1,Executive,18143
201283,0,28,Self Enquiry,1,6,Salaried,Male,2,3,Basic,3,Married,2,0,1,0,0,Executive,17044
201284,0,39,Self Enquiry,1,16,Small Business,Male,3,3,Standard,3,Unmarried,1,0,3,1,0,Senior Manager,28464
201285,0,46,Company Invited,3,32,Salaried,Male,3,4,Deluxe,4,Unmarried,1,0,4,1,2,Manager,22991
201286,0,,Self Enquiry,1,8,Salaried,Female,2,3,Basic,5,Married,5,0,4,1,1,Executive,18377
201287,0,42,Self Enquiry,1,19,Small Business,Male,3,1,Deluxe,5,Married,6,0,4,1,0,Manager,20538
201288,0,35,Company Invited,1,8,Small Business,Male,2,3,Deluxe,3,Married,3,0,3,0,1,Manager,20762
201289,0,38,Company Invited,2,8,Salaried,Male,3,3,Basic,4,Married,6,0,3,1,2,Executive,17592
201290,1,34,Company Invited,1,15,Salaried,Male,3,3,Deluxe,5,Married,5,0,3,0,1,Manager,20346
201291,1,,Self Enquiry,1,16,Small Business,Male,2,3,Deluxe,5,Single,2,0,4,0,0,Manager,
201292,0,,Company Invited,3,26,Salaried,Male,2,3,Deluxe,3,Married,3,0,3,1,0,Manager,
201293,0,43,Company Invited,1,15,Salaried,Male,2,3,Basic,3,Single,5,0,3,0,1,Executive,17438
201294,0,41,Self Enquiry,1,11,Salaried,Male,2,1,Deluxe,4,Unmarried,4,0,5,1,0,Manager,21870
201295,0,41,Self Enquiry,3,10,Small Business,Female,2,3,Standard,3,Married,1,1,1,0,1,Senior Manager,25447
201296,0,30,Self Enquiry,1,16,Small Business,Fe Male,3,3,Standard,3,Unmarried,1,0,4,0,0,Senior Manager,24667
201297,1,26,Self Enquiry,2,26,Small Business,Female,3,3,Basic,4,Married,1,1,3,0,1,Executive,17148
201298,1,46,Self Enquiry,1,27,Small Business,Female,3,3,Deluxe,4,Married,5,0,3,1,2,Manager,23926
201299,0,40,Self Enquiry,1,6,Salaried,Female,2,3,Deluxe,3,Married,5,0,3,0,1,Manager,21513
201300,0,34,Self Enquiry,3,14,Large Business,Male,3,1,Deluxe,3,Married,2,0,1,0,2,Manager,21799
201301,0,58,Company Invited,3,8,Small Business,Male,2,3,Super Deluxe,4,Married,5,0,4,1,0,AVP,17705
201302,0,35,Self Enquiry,1,29,Small Business,Male,3,5,Basic,3,Married,1,0,1,1,0,Executive,17705
201303,0,47,Self Enquiry,1,10,Salaried,Female,3,4,Standard,4,Married,1,1,4,1,2,Senior Manager,25333
201304,0,40,Self Enquiry,1,,Salaried,Female,2,3,Deluxe,5,Married,3,0,1,1,1,Manager,
201305,0,54,Self Enquiry,1,13,Small Business,Female,3,3,Deluxe,3,Married,5,0,3,1,1,Manager,21854
201306,0,31,Company Invited,3,13,Small Business,Female,3,3,Standard,5,Married,3,0,1,1,2,Senior Manager,24637
201307,0,,Self Enquiry,1,6,Small Business,Female,3,3,Basic,5,Married,2,0,1,1,0,Executive,18591
201308,0,38,Self Enquiry,3,8,Small Business,Female,3,5,Deluxe,3,Married,3,1,3,0,0,Manager,20405
201309,0,26,Self Enquiry,3,,Small Business,Male,2,3,Deluxe,3,Single,2,0,1,0,0,Manager,19684
201310,0,58,Company Invited,1,21,Salaried,Male,2,3,Super Deluxe,3,Married,3,1,1,1,0,AVP,30787
201311,0,18,Company Invited,1,20,Small Business,Female,2,3,Basic,3,Single,2,0,5,1,0,Executive,16514
201312,1,31,Self Enquiry,2,24,Salaried,Male,2,1,Basic,5,Married,1,0,1,1,0,Executive,17956
201313,1,29,Self Enquiry,2,19,Salaried,Male,2,4,Basic,5,Married,5,1,5,1,1,Executive,17335
201314,0,45,Company Invited,3,8,Salaried,Female,3,3,Deluxe,3,Married,5,0,1,1,2,Manager,20154
201315,0,36,Self Enquiry,1,8,Salaried,Female,3,3,Deluxe,4,Married,5,1,4,0,0,Manager,21962
201316,0,43,Company Invited,3,8,Salaried,Male,3,3,Deluxe,3,Married,2,0,3,1,2,Manager,20675
201317,0,27,Company Invited,1,11,Salaried,Female,2,3,Basic,3,Single,1,1,1,1,1,Executive,17379
201318,0,,Company Invited,1,26,Small Business,Male,2,3,Basic,3,Married,2,0,3,1,1,Executive,
201319,0,32,Company Invited,3,,Small Business,Male,3,3,Deluxe,3,Single,1,0,3,1,1,Manager,19648
201320,0,42,Company Invited,1,16,Large Business,Male,2,3,Basic,3,Married,4,0,4,1,0,Executive,17936
201321,0,47,Self Enquiry,1,15,Salaried,Female,3,3,Basic,3,Single,5,0,3,1,0,Executive,17105
201322,0,46,Self Enquiry,1,8,Salaried,Male,2,3,Standard,3,Married,4,0,1,1,1,Senior Manager,23578
201323,0,28,Company Invited,2,6,Salaried,Male,2,3,Basic,3,Married,2,0,4,0,1,Executive,17706
201324,0,29,Self Enquiry,1,35,Salaried,Male,3,5,Deluxe,3,Married,1,0,5,1,2,Manager,21384
201325,0,,Self Enquiry,1,14,Salaried,Male,2,3,Basic,3,Single,5,0,1,1,1,Executive,
201326,1,32,Self Enquiry,3,8,Small Business,Male,2,4,Deluxe,4,Unmarried,1,1,1,1,0,Manager,24907
201327,0,46,Self Enquiry,3,9,Large Business,Female,2,1,Super Deluxe,5,Married,3,0,3,1,0,AVP,28225
201328,0,,Self Enquiry,3,29,Small Business,Female,2,4,Deluxe,3,Married,2,0,1,1,1,Manager,18540
201329,0,29,Self Enquiry,2,12,Small Business,Male,2,4,Basic,4,Married,2,0,3,1,1,Executive,17804
201330,0,43,Self Enquiry,1,12,Small Business,Female,2,4,King,3,Married,1,0,3,1,1,VP,34392
201331,0,48,Self Enquiry,1,16,Salaried,Male,3,4,King,4,Married,5,0,3,1,,VP,34665
201332,1,29,Company Invited,1,30,Salaried,Male,3,4,Basic,3,Single,2,1,3,1,2,Executive,17439
201333,1,46,Self Enquiry,3,16,Salaried,Female,3,3,Standard,4,Married,6,0,1,0,2,Senior Manager,22314
201334,0,27,Company Invited,1,,Salaried,Female,3,4,Basic,5,Married,1,0,4,1,0,Executive,19774
201335,0,,Self Enquiry,1,25,Salaried,Male,2,3,Deluxe,3,Married,1,0,5,1,0,Manager,
201336,0,55,Self Enquiry,1,8,Large Business,Male,3,4,Basic,3,Married,1,0,5,0,0,Executive,17662
201337,0,28,Self Enquiry,3,9,Small Business,Female,3,3,Basic,4,Married,2,0,1,1,0,Executive,17856
201338,1,30,Self Enquiry,3,15,Small Business,Male,2,3,Basic,3,Single,2,0,5,0,0,Executive,16081
201339,1,22,Self Enquiry,1,13,Salaried,Male,3,3,Basic,4,Single,2,1,3,1,0,Executive,17472
201340,0,36,Self Enquiry,3,16,Large Business,Female,3,4,Deluxe,3,Married,2,1,1,1,2,Manager,20673
201341,0,,Self Enquiry,1,26,Salaried,Male,2,3,Deluxe,3,Married,2,0,5,0,0,Manager,
201342,0,34,Self Enquiry,3,10,Salaried,Male,3,3,Standard,3,Married,3,1,4,0,2,Senior Manager,24713
201343,0,29,Self Enquiry,1,13,Salaried,Male,2,3,Basic,5,Single,4,0,4,0,0,Executive,17062
201344,0,37,Self Enquiry,1,,Small Business,Male,3,3,Deluxe,5,Married,6,1,3,0,0,Manager,
201345,0,35,Self Enquiry,1,,Salaried,Female,2,4,Deluxe,4,Married,1,1,1,1,1,Manager,19788
201346,0,45,Self Enquiry,1,31,Salaried,Female,3,4,Deluxe,3,Married,1,0,4,0,0,Manager,20906
201347,0,,Company Invited,2,8,Salaried,Male,3,4,Deluxe,3,Single,2,0,3,1,0,Manager,
201348,0,40,Self Enquiry,1,6,Salaried,Male,3,3,Super Deluxe,5,Married,3,0,3,1,2,AVP,31823
201349,0,26,Self Enquiry,1,6,Salaried,Female,2,4,Basic,3,Married,2,1,4,0,0,Executive,17933
201350,0,27,Self Enquiry,3,8,Small Business,Female,2,1,Deluxe,3,Unmarried,1,0,1,0,1,Manager,21500
201351,0,48,Company Invited,1,28,Small Business,Female,2,3,Super Deluxe,3,Married,4,0,5,0,0,AVP,32174
201352,0,44,Self Enquiry,1,6,Salaried,Male,3,,Deluxe,5,Married,3,0,3,1,2,Manager,20033
201353,1,34,Company Invited,1,22,Large Business,Male,2,5,Basic,5,Married,2,1,3,1,0,Executive,17307
201354,1,56,Self Enquiry,1,30,Salaried,Male,3,3,Basic,3,Single,2,0,3,0,0,Executive,17587
201355,0,36,Self Enquiry,3,23,Small Business,Male,2,4,Deluxe,4,Married,3,0,4,1,0,Manager,20507
201356,0,41,,3,,Small Business,Female,2,3,Deluxe,4,Married,6,0,3,1,1,Manager,
201357,0,42,Self Enquiry,1,12,Small Business,Male,2,3,Standard,5,Married,1,0,3,1,0,Senior Manager,28348
201358,0,31,Self Enquiry,3,16,Small Business,Female,2,3,Deluxe,3,Married,3,1,1,0,0,Manager,21583
201359,0,34,Self Enquiry,3,9,Small Business,Female,3,4,Deluxe,3,Married,4,1,3,0,0,Manager,23103
201360,0,,Self Enquiry,1,10,Small Business,Female,3,1,Basic,3,Married,1,0,5,1,2,Executive,
201361,0,26,Company Invited,1,12,Salaried,Male,3,1,Basic,3,Married,1,0,4,1,1,Executive,17544
201362,0,45,Company Invited,1,6,Small Business,Male,2,3,Deluxe,3,Single,5,0,1,1,1,Manager,20399
201363,0,33,Self Enquiry,3,16,Small Business,Male,2,3,Deluxe,3,Single,2,0,1,0,0,Manager,20487
201364,0,28,Company Invited,3,6,Salaried,Male,2,4,Deluxe,3,Married,2,1,1,0,0,Manager,21834
201365,1,29,Company Invited,3,30,Large Business,Male,2,1,Basic,5,Single,2,0,3,1,1,Executive,16091
201366,0,39,Company Invited,3,27,Salaried,Female,2,5,Deluxe,3,Married,7,0,5,0,0,Manager,20736
201367,0,27,Self Enquiry,1,8,Large Business,Male,2,3,Basic,4,Married,2,0,4,1,1,Executive,17226
201368,0,34,Company Invited,1,28,Salaried,Male,2,4,Deluxe,3,Married,2,1,1,1,0,Manager,20747
201369,1,28,Self Enquiry,3,19,Small Business,Fe Male,2,3,Deluxe,3,Unmarried,4,1,5,1,1,Manager,24854
201370,0,47,Company Invited,1,20,Large Business,Male,3,3,Deluxe,4,Married,1,0,3,0,2,Manager,20467
201371,0,56,Self Enquiry,3,17,Small Business,Female,2,4,Deluxe,5,Married,5,0,5,0,1,Manager,20380
201372,0,39,Self Enquiry,1,15,Small Business,Male,2,3,Deluxe,5,Married,2,0,4,1,0,Manager,20151
201373,0,38,Company Invited,1,14,Small Business,Female,2,4,Deluxe,4,Married,2,1,1,1,0,Manager,17133
201374,0,58,Self Enquiry,3,27,Salaried,Female,3,3,Super Deluxe,3,Married,5,1,5,1,0,AVP,32875
201375,1,32,Company Invited,1,11,Salaried,Female,2,1,Basic,3,Single,4,1,1,0,1,Executive,17432
201376,0,38,Self Enquiry,1,,Salaried,Male,3,3,Basic,3,Married,3,0,1,1,1,Executive,19771
201377,0,49,Company Invited,1,8,Salaried,Male,2,3,King,3,Married,4,0,3,1,0,VP,34161
201378,0,42,Self Enquiry,3,18,Small Business,Male,3,3,Deluxe,3,Married,4,1,1,0,0,Manager,20087
201379,1,27,Company Invited,2,28,Salaried,Female,2,4,Basic,4,Married,2,0,1,1,0,Executive,17863
201380,0,35,Self Enquiry,3,24,Small Business,Male,3,3,Deluxe,5,Married,1,0,3,0,0,Manager,17144
201381,0,28,Company Invited,1,22,Small Business,Male,2,3,Basic,3,Single,2,0,3,0,0,Executive,17144
201382,0,31,Company Invited,1,9,Small Business,Male,2,3,Basic,5,Married,2,1,1,0,0,Executive,18065
201383,0,36,Company Invited,1,15,Salaried,Male,3,1,Basic,4,Married,2,0,5,1,0,Executive,17810
201384,0,34,Self Enquiry,3,6,Small Business,Male,2,3,Standard,3,Unmarried,2,0,5,1,0,Senior Manager,24888
201385,0,34,Self Enquiry,3,19,Small Business,Male,2,3,Standard,3,Married,2,0,1,1,1,Senior Manager,23628
201386,0,26,Self Enquiry,1,6,Small Business,Male,3,3,Basic,5,Single,1,0,5,1,2,Executive,17867
201387,0,29,Self Enquiry,1,6,Salaried,Male,2,3,Deluxe,5,Married,1,0,3,1,0,Manager,20373
201388,0,32,Company Invited,1,21,Small Business,Female,2,3,Deluxe,3,Married,6,0,3,0,1,Manager,21667
201389,0,31,Company Invited,1,6,Salaried,Male,2,,Deluxe,5,Married,2,0,1,1,1,Manager,20003
201390,1,28,Self Enquiry,1,23,Large Business,Male,2,4,Basic,3,Married,6,0,3,0,1,Executive,17367
201391,0,38,Self Enquiry,3,6,Salaried,Male,2,4,Basic,5,Single,5,0,3,0,1,Executive,17858
201392,0,35,Self Enquiry,3,13,Salaried,Female,2,3,Deluxe,3,Married,2,1,4,1,1,Manager,20204
201393,0,,Self Enquiry,3,15,Small Business,Male,2,3,Deluxe,3,Single,2,0,1,0,1,Manager,
201394,0,32,Self Enquiry,1,11,Salaried,Male,2,4,Deluxe,3,Unmarried,1,0,1,0,1,Manager,24679
201395,1,31,Company Invited,3,32,Small Business,Male,3,3,Deluxe,3,Married,2,1,3,0,1,Manager,20617
201396,1,53,Self Enquiry,3,30,Salaried,Male,3,3,Standard,5,Unmarried,7,1,3,1,2,Senior Manager,25448
201397,0,54,Self Enquiry,1,15,Salaried,Female,3,3,Deluxe,3,Married,4,0,5,0,1,Manager,17897
201398,0,33,Company Invited,1,13,Salaried,Male,2,3,Deluxe,3,Married,2,0,5,1,1,Manager,20968
201399,0,43,Self Enquiry,1,17,Salaried,Male,1,3,Standard,3,Married,2,0,1,1,0,Senior Manager,22510
201400,0,38,Company Invited,2,6,Salaried,Male,2,3,Basic,4,Married,1,1,1,1,1,Executive,17991
201401,0,55,Self Enquiry,2,32,Salaried,Male,3,1,King,4,Married,5,1,5,1,,VP,34636
201402,0,31,Self Enquiry,1,8,Small Business,Female,2,5,Basic,3,Married,2,1,5,1,0,Executive,16129
201403,0,39,Self Enquiry,3,21,Small Business,Male,3,3,Super Deluxe,5,Unmarried,1,0,1,1,2,AVP,28341
201404,0,42,Company Invited,1,,Salaried,Male,2,4,Deluxe,3,Single,2,0,3,1,1,Manager,
201405,0,31,Company Invited,1,16,Small Business,Female,2,3,Standard,3,Married,5,0,1,1,1,Senior Manager,26031
201406,0,54,Self Enquiry,1,,Small Business,Female,3,3,Deluxe,5,Single,7,1,1,0,0,Manager,
201407,0,24,Self Enquiry,1,,Salaried,Male,2,4,Deluxe,3,Single,2,0,3,1,1,Manager,19617
201408,0,23,Self Enquiry,1,18,Salaried,Male,3,3,Basic,3,Single,2,0,5,1,0,Executive,17647
201409,0,40,Company Invited,1,17,Large Business,Female,3,3,Deluxe,3,Married,2,0,3,1,1,Manager,21323
201410,0,40,Self Enquiry,3,8,Small Business,Female,3,3,Deluxe,4,Married,4,0,3,1,1,Manager,20677
201411,0,25,Self Enquiry,2,8,Salaried,Female,2,3,Basic,4,Married,5,0,4,0,0,Executive,17187
201412,0,,Self Enquiry,1,6,Small Business,Male,3,3,Basic,4,Married,2,0,5,0,1,Executive,
201413,0,,Self Enquiry,1,8,Salaried,Male,2,3,Basic,3,Married,7,1,5,0,0,Executive,
201414,0,47,Self Enquiry,1,31,Small Business,Male,2,3,Standard,3,Unmarried,3,0,3,1,0,Senior Manager,23633
201415,0,33,Company Invited,1,6,Small Business,Male,2,4,Basic,3,Married,2,0,3,0,0,Executive,17008
201416,0,38,Self Enquiry,3,,Salaried,Male,2,3,Deluxe,4,Married,1,0,4,1,1,Manager,
201417,0,31,Self Enquiry,3,8,Salaried,Male,2,3,Basic,3,Married,1,0,4,1,0,Executive,18067
201418,0,38,Company Invited,1,12,Salaried,Male,3,4,Deluxe,3,Married,3,0,4,1,1,Manager,20321
201419,0,42,Self Enquiry,1,24,Salaried,Male,2,3,Deluxe,5,Married,7,1,1,0,0,Manager,20410
201420,0,41,Self Enquiry,1,6,Salaried,Male,3,3,Basic,3,Married,4,0,1,0,0,Executive,17782
201421,0,47,Company Invited,1,6,Small Business,Female,3,3,Standard,4,Married,1,0,5,0,0,Senior Manager,26957
201422,0,35,Self Enquiry,1,17,Small Business,Male,2,3,Basic,3,Married,1,1,5,0,0,Executive,17660
201423,0,,Self Enquiry,1,6,Salaried,Male,3,3,Basic,3,Single,1,0,3,0,2,Executive,18375
201424,0,35,Self Enquiry,1,15,Small Business,Male,2,3,Deluxe,3,Single,2,0,4,0,1,Manager,20098
201425,0,33,Self Enquiry,1,,Small Business,Female,3,3,Deluxe,3,Married,1,1,1,1,1,Manager,19878
201426,0,32,Self Enquiry,1,35,Salaried,Female,2,4,Basic,4,Single,2,0,3,1,0,Executive,17837
201427,0,40,Self Enquiry,1,6,Salaried,Male,2,3,Basic,3,Married,1,0,1,0,0,Executive,17406
201428,0,32,Self Enquiry,3,6,Small Business,Male,3,4,Basic,4,Married,1,0,1,0,2,Executive,17269
201429,0,,Self Enquiry,1,30,Salaried,Male,2,3,Deluxe,3,Single,1,0,4,1,0,Manager,
201430,0,38,Self Enquiry,1,16,Small Business,Female,2,5,Standard,3,Married,4,0,1,1,1,Senior Manager,28206
201431,0,32,Self Enquiry,3,6,Small Business,Female,2,3,Standard,3,Married,2,0,5,1,0,Senior Manager,25422
201432,0,37,Self Enquiry,1,16,Salaried,Female,2,1,Standard,3,Married,2,1,1,0,1,Senior Manager,28744
201433,0,25,Self Enquiry,3,14,Salaried,Female,2,3,Deluxe,3,Married,1,1,1,1,1,Manager,19907
201434,0,,Company Invited,3,126,Salaried,Male,2,3,Basic,3,Married,3,0,1,1,1,Executive,18482
201435,0,44,Self Enquiry,1,6,Small Business,Male,2,3,Basic,3,Single,7,1,4,0,1,Executive,17436
201436,0,21,Self Enquiry,3,11,Small Business,Male,2,3,Basic,5,Single,2,1,1,1,0,Executive,17380
201437,0,39,Company Invited,1,15,Salaried,Male,2,3,King,3,Single,3,0,4,0,1,VP,34431
201438,1,23,Company Invited,3,15,Small Business,Male,2,3,Basic,5,Married,2,0,5,1,0,Executive,16790
201439,0,36,Self Enquiry,3,9,Small Business,Female,3,4,Standard,3,Married,1,0,3,1,0,Senior Manager,22644
201440,0,36,Company Invited,1,10,Salaried,Female,3,3,Deluxe,4,Married,1,0,3,1,1,Manager,20131
201441,0,56,Company Invited,1,6,Salaried,Male,2,3,Deluxe,3,Married,2,0,3,0,0,Manager,21306
201442,1,29,Self Enquiry,1,,Small Business,Male,2,3,Basic,3,Married,1,1,3,1,0,Executive,19787
201443,0,42,Self Enquiry,1,8,Salaried,Male,2,3,King,3,Married,6,0,3,1,1,VP,33880
201444,1,56,Self Enquiry,1,13,Large Business,Male,3,3,Basic,3,Married,1,0,4,1,2,Executive,17339
201445,0,41,Self Enquiry,1,34,Salaried,Female,2,4,Super Deluxe,4,Married,1,0,5,1,1,AVP,28570
201446,0,34,Self Enquiry,3,34,Small Business,Female,3,4,Deluxe,3,Married,2,0,5,1,0,Manager,21712
201447,0,36,Company Invited,3,21,Small Business,Male,2,5,Deluxe,3,Married,2,0,1,1,0,Manager,20406
201448,0,41,Self Enquiry,3,9,Salaried,Male,2,4,Deluxe,4,Married,3,0,3,0,1,Manager,23938
201449,0,32,Self Enquiry,1,8,Large Business,Male,3,3,Basic,5,Single,2,0,1,1,1,Executive,17439
201450,0,35,Self Enquiry,2,32,Salaried,Fe Male,2,3,Standard,3,Unmarried,2,1,1,1,0,Senior Manager,23837
201451,0,38,Self Enquiry,3,16,Salaried,Female,3,3,Deluxe,3,Married,2,0,4,0,2,Manager,20343
201452,1,50,Company Invited,3,6,Salaried,Male,3,3,Deluxe,3,Married,1,0,3,1,1,Manager,21728
201453,0,36,Self Enquiry,3,17,Small Business,Female,3,4,Deluxe,3,Married,5,0,1,1,1,Manager,21652
201454,0,45,Self Enquiry,3,,Salaried,Female,2,3,Deluxe,3,Single,1,0,1,1,0,Manager,19850
201455,0,40,Self Enquiry,1,8,Salaried,Male,2,4,Basic,3,Single,3,0,5,0,1,Executive,17809
201456,0,35,Company Invited,1,24,Salaried,Male,3,3,Deluxe,3,Married,2,1,3,1,0,Manager,20689
201457,0,40,Self Enquiry,1,8,Small Business,Female,3,3,Basic,3,Married,3,0,1,1,1,Executive,17001
201458,0,35,Self Enquiry,1,6,Salaried,Female,3,5,Basic,3,Married,2,0,3,0,1,Executive,17977
201459,0,,Self Enquiry,1,19,Salaried,Male,2,4,Deluxe,4,Married,5,1,4,1,0,Manager,
201460,0,,Self Enquiry,1,34,Small Business,Female,3,4,Basic,5,Single,2,0,1,0,1,Executive,
201461,1,50,Self Enquiry,3,34,Small Business,Male,2,4,Standard,5,Married,5,1,5,0,0,Senior Manager,25854
201462,0,39,Self Enquiry,3,30,Small Business,Female,2,4,Super Deluxe,3,Married,1,0,1,1,1,AVP,27031
201463,0,31,Company Invited,1,11,Small Business,Male,3,3,Deluxe,5,Unmarried,1,0,1,0,2,Manager,24936
201464,0,26,Self Enquiry,3,11,Salaried,Female,1,4,Basic,3,Single,1,0,1,0,0,Executive,17966
201465,0,36,Company Invited,1,29,Small Business,Male,2,1,Deluxe,3,Married,5,0,3,0,0,Manager,17571
201466,0,39,Self Enquiry,1,12,Small Business,Male,2,4,Standard,5,Married,5,0,4,1,0,Senior Manager,24991
201467,0,27,Self Enquiry,1,10,Salaried,Male,2,1,Deluxe,4,Married,2,1,4,1,0,Manager,21142
201468,0,49,Company Invited,3,8,Small Business,Male,3,4,Deluxe,4,Married,3,0,3,1,2,Manager,20390
201469,0,34,,1,,Small Business,Male,2,1,Deluxe,3,Married,3,0,3,0,1,Manager,
201470,1,41,Self Enquiry,3,6,Salaried,Female,3,3,Deluxe,3,Single,1,1,4,0,2,Manager,20993
201471,0,49,Company Invited,1,14,Salaried,Male,3,4,Deluxe,4,Married,2,0,1,0,0,Manager,20130
201472,1,37,Self Enquiry,1,8,Salaried,Male,3,4,Basic,3,Single,7,1,3,0,2,Executive,17090
201473,0,33,Company Invited,1,9,Salaried,Female,2,3,Basic,3,Married,2,1,1,1,1,Executive,17909
201474,0,,Self Enquiry,1,8,Small Business,Male,2,3,Basic,4,Married,1,0,5,1,1,Executive,18468
201475,0,32,Company Invited,1,8,Salaried,Male,3,3,Basic,3,Single,1,0,3,1,1,Executive,18068
201476,0,59,Self Enquiry,1,9,Small Business,Female,2,1,Basic,5,Married,5,1,1,0,1,Executive,17670
201477,0,30,Self Enquiry,1,30,Salaried,Male,3,3,Basic,3,Married,2,0,3,1,2,Executive,17693
201478,0,38,Company Invited,1,29,Salaried,Male,2,4,Standard,3,Unmarried,1,0,3,1,0,Senior Manager,24526
201479,0,36,Self Enquiry,1,33,Small Business,Male,3,3,Deluxe,3,Married,7,0,3,0,0,Manager,20237
201480,0,35,Self Enquiry,1,22,Small Business,Male,2,1,Basic,4,Married,1,0,4,1,1,Executive,17426
201481,0,,Self Enquiry,1,21,Salaried,Female,2,4,Deluxe,3,Single,1,1,1,1,1,Manager,
201482,0,31,Self Enquiry,1,32,Salaried,Male,2,3,Basic,3,Married,2,0,3,1,1,Executive,17911
201483,0,34,Self Enquiry,1,25,Small Business,Male,3,3,Basic,3,Married,1,0,3,0,0,Executive,17661
201484,1,28,Self Enquiry,1,30,Salaried,Male,2,4,Basic,3,Single,6,1,1,0,0,Executive,17028
201485,0,29,Self Enquiry,1,27,Salaried,Female,2,1,Standard,5,Married,2,0,5,1,1,Senior Manager,24980
201486,0,32,Self Enquiry,1,11,Salaried,Male,3,1,Basic,4,Married,1,1,1,1,2,Executive,18298
201487,0,22,Company Invited,1,22,Small Business,Male,3,1,Basic,3,Married,2,1,3,0,2,Executive,17935
201488,0,53,Self Enquiry,3,8,Salaried,Female,3,4,Super Deluxe,3,Married,3,0,3,0,0,AVP,30427
201489,0,,Self Enquiry,1,8,Salaried,Male,2,3,Basic,3,Single,6,1,1,0,0,Executive,
201490,0,,Company Invited,1,17,Salaried,Female,3,1,Deluxe,3,Married,1,0,5,0,1,Manager,
201491,1,,Self Enquiry,3,15,Salaried,Male,2,4,Basic,5,Single,1,0,1,0,0,Executive,18407
201492,0,34,Self Enquiry,1,13,Salaried,Fe Male,2,3,Standard,4,Unmarried,1,0,5,0,0,Senior Manager,26994
201493,0,21,Self Enquiry,1,21,Salaried,Male,3,3,Basic,3,Single,2,0,5,1,1,Executive,16232
201494,1,34,Self Enquiry,1,12,Small Business,Male,2,3,Basic,5,Single,3,0,4,0,0,Executive,17960
201495,0,53,Self Enquiry,1,11,Salaried,Female,2,3,King,3,Married,5,0,4,1,0,VP,34094
201496,1,,Company Invited,1,22,Salaried,Female,3,5,Basic,5,Single,2,1,4,0,0,Executive,
201497,0,42,Self Enquiry,3,14,Small Business,Male,2,3,Deluxe,4,Married,1,0,3,1,0,Manager,21825
201498,0,44,Self Enquiry,1,13,Small Business,Female,2,4,Standard,3,Married,4,0,4,0,0,Senior Manager,25248
201499,0,46,Self Enquiry,3,8,Small Business,Female,2,3,King,5,Single,4,0,1,1,1,VP,33947
201500,0,33,Self Enquiry,1,8,Small Business,Male,3,3,Basic,3,Single,5,0,3,0,2,Executive,17496
201501,0,44,Self Enquiry,1,16,Salaried,Male,2,3,Deluxe,3,Married,3,1,3,0,1,Manager,21465
201502,0,30,Self Enquiry,1,15,Small Business,Male,2,4,Basic,3,Single,2,0,4,0,1,Executive,17206
201503,1,39,Self Enquiry,3,11,Large Business,Male,2,3,Deluxe,3,Married,4,0,1,0,0,Manager,17086
201504,1,24,Self Enquiry,1,6,Small Business,Male,3,3,Basic,3,Married,3,1,3,0,2,Executive,17293
201505,0,43,Self Enquiry,1,8,Small Business,Female,3,1,Basic,3,Married,2,0,1,1,2,Executive,17645
201506,1,50,Self Enquiry,3,9,Small Business,Male,2,4,Basic,3,Married,2,1,4,1,1,Executive,17683
