Id,city,age,sex,social_class,primary_business,secondary_business,annual_income,monthly_expenses,old_dependents,young_dependents,home_ownership,type_of_house,occupants_count,house_area,sanitary_availability,water_availabity,loan_purpose,loan_tenure,loan_installments,loan_amount
3193,,24,M,General,Beauty salon,none,48000,2500,0,1,0,T2,4,600,1,0.5,Beauty Salon,12,50,5000
3194,Puri,31,M,OBC,Tailoring,none,24000,1800,0,2,1,R,2,300,1,0.5,Apparels,12,12,5000
3195,PUSAD,45,F,ST,Laundry,none,12000,2500,0,1,1,T2,2,400,1,0.5,Laundry Services,12,12,7500
3196,,48,M,General,Fodder business,none,24000,1700,0,1,1,T2,4,600,1,0.5,Agro Based Businesses,12,50,5000
3197,Puri,44,F,OBC,Envelope making,none,26000,1900,0,0,1,T2,2,400,1,0.5,Business Services - I,12,12,5000
3198,PUSAD,40,F,OBC,Bangles business,none,15000,3000,0,0,1,T2,2,800,1,0.5,Artifical Jewellry Selling,12,12,7500
3199,,42,M,sc,Electronic goods shop,none,33000,2600,0,1,0,R,3,700,1,0.5,Retail Store,12,50,5000
3200,PUSAD,40,F,OBC,Milk business,none,18000,3500,0,2,1,T2,2,1000,1,0.5,Animal husbandry,12,12,7500
3201,Vadakkanchery,48,F,Ezhava,Rice business,Daily wage labourer,80400,4000,0,0,1,T1,2,3,1,0.5,Agro Based Businesses,12,50,7500
3202,,40,M,General,Cycle repair shop,none,36000,2100,0,2,1,T2,4,600,1,0.5,Repair Services,12,50,5000
3203,PUSAD,30,F,ST,Snacks business,none,18000,3000,0,3,1,T2,2,40,1,0.5,Food Items,12,12,7500
3204,,20,M,General,Mobile Accessories,none,30000,1400,0,0,0,R,3,400,1,0.5,Retail Store,12,50,5000
3205,Vadakkanchery,36,F,Islam,Dry fish selling,none,84000,6100,0,1,1,T1,2,6,1,0.5,Meat Businesses,12,50,7500
3206,Puri,47,F,OBC,Betel shop,none,26000,1800,0,0,1,R,2,200,1,0.5,Tobacco Related Activities,12,12,5000
3207,PUSAD,30,F,ST,Broom selling,none,18000,3000,0,3,1,T2,2,300,1,0.5,Retail Sale,12,12,7500
3208,,51,M,General,Medical shop,none,36000,2300,0,0,1,R,4,800,1,0.5,Retail Store,12,50,5000
3209,PUSAD,35,F,ST,Snacks business,none,12000,3000,0,2,1,T2,2,200,1,0.5,Food Items,12,12,7500
3210,Vadakkanchery,34,F,Christian,Beauty parlour,none,66000,5000,0,2,1,T1,2,6,1,0.5,Beauty Salon,12,50,7500
3211,PUSAD,38,F,SC,Saree business,none,18000,4000,0,2,1,T2,3,800,1,0.5,Apparels,12,12,7500
3212,,35,M,General,Cycle repair shop,none,40000,1300,0,0,1,T1,2,500,1,0.5,Repair Services,12,50,5000
3213,,28,M,General,Mechanic,none,36000,2300,0,2,0,T2,4,400,1,0.5,Repair Services,12,50,5000
3214,,52,M,General,Mobile Accessories,none,24000,2000,0,0,1,T2,3,600,1,0.5,Retail Store,12,50,5000
3215,,43,M,st,Mutton shop,none,24000,1300,0,0,1,T2,2,600,1,0.5,Meat Businesses,12,50,5000
3216,Mathurapur,44,F,s.c,Paddy cultivation,none,30000,4600,0,2,1,T1,2,250,1,0.5,Farming/ Agriculture,12,50,8000
3217,Mathurapur,24,F,General,Rice business,none,18000,4200,0,1,1,T1,2,260,1,0.5,Agro Based Businesses,12,50,8000
3218,Mathurapur,43,F,General,Poultry farm,none,24000,4300,0,0,1,T1,3,250,1,0.5,Meat Businesses,12,50,8000
3219,Mathurapur,32,F,s.c,Tea stall,none,24000,3200,0,2,1,T1,2,240,1,0.5,Eateries,12,50,8000
3220,Mathurapur,51,F,s.c,Rice business,none,18000,4600,1,1,1,T1,3,250,1,0.5,Agro Based Businesses,12,50,5000
3221,Mathurapur,40,F,s.c,Rice business,none,24000,5000,0,2,1,T1,3,260,1,0.5,Agro Based Businesses,12,50,5000
3222,PUSAD,36,F,OBC,Pottery making,none,18000,3000,0,3,1,T2,2,500,1,0.5,Handicrafts,12,12,7500
3223,PUSAD,36,F,MUSLIM,Saree business,none,18000,3000,0,3,1,T2,2,600,1,0.5,Apparels,12,12,7500
3224,PUSAD,36,F,MUSLIM,Saree business,none,18000,3000,0,3,1,T2,2,600,1,0.5,Apparels,12,12,12000
3225,Nuapada,45,F,OBC,Goat rearing,none,72000,6000,0,1,1,T1,1,115,1,0.5,Meat Businesses,12,12,5000
3226,Nuapada,27,F,OBC,Milk business,none,48000,4000,0,2,1,T1,1,111,1,0.5,Animal husbandry,12,12,5000
3227,PUSAD,48,F,Muslim,General store,none,24000,5000,0,1,1,T2,5,800,1,0.5,Retail Store,12,12,7500
3228,PUSAD,48,F,Muslim,Stationery Shop,none,24000,5000,0,1,1,T2,5,800,1,0.5,Retail Store,12,12,12000
3229,PUSAD,45,F,MUSLIM,Tiffin center,none,15000,2000,0,1,1,T2,2,300,1,0.5,Eateries,12,12,7500
3230,Nuapada,42,F,SC,General store,none,42000,3500,0,2,1,T1,1,112,1,0.5,Retail Store,12,12,5000
3231,PUSAD,38,F,MUSLIM,Saree business,none,15000,3000,0,0,1,T2,3,300,1,0.5,Apparels,12,12,7500
3232,PUSAD,38,F,MUSLIM,Saree business,none,15000,3000,0,0,1,T2,3,300,1,0.5,Apparels,12,12,12000
3233,Nuapada,25,F,OBC,General store,none,36000,3000,0,1,1,T1,1,110,1,0.5,Retail Store,12,12,5000
3234,PUSAD,30,F,MUSLIM,Tiffin center,none,12000,2500,0,3,1,T2,2,400,1,0.5,Eateries,12,12,7500
3235,PUSAD,30,F,MUSLIM,Tiffin center,none,12000,2500,0,3,1,T2,2,400,1,0.5,Eateries,12,12,12000
3236,PUSAD,35,F,OBC,Milk business,none,24000,4000,0,2,1,T2,2,600,1,0.5,Animal husbandry,12,12,7500
3237,Nuapada,47,F,SC,Utensils selling,none,60000,5000,0,0,1,T1,2,113,1,0.5,Retail Sale,12,12,5000
3238,Mathurapur,28,F,s.c,Rice business,none,24000,4500,0,2,1,T1,2,250,1,0.5,Agro Based Businesses,12,50,5000
3239,PUSAD,45,F,NT,Snacks business,none,18000,3000,0,2,1,T2,2,400,1,0.5,Food Items,12,12,7500
3240,Nuapada,42,F,OBC,Milk business,none,84000,7000,0,2,1,T1,1,112,1,0.5,Animal husbandry,12,12,5000
3241,Nuapada,49,F,OBC,Grocery store,none,30000,2500,0,0,1,T1,1,110,1,0.5,Agro Based Businesses,12,12,5000
3242,PUSAD,21,F,OBC,Milk business,none,18000,2000,0,0,1,T2,2,500,1,0.5,Animal husbandry,12,12,7500
3243,PUSAD,26,F,NT,Tailoring,none,12000,2000,0,1,1,T2,2,400,1,0.5,Apparels,12,12,7500
3244,PUSAD,38,F,OBC,Milk business,none,20000,4000,0,1,1,T2,3,1000,1,0.5,Animal husbandry,12,12,7500
3245,Nuapada,51,F,SC,Goat rearing,none,24000,2000,0,0,1,T1,1,110,1,0.5,Meat Businesses,12,12,5000
3246,Mathurapur,22,F,s.c,Embroidery work,none,36000,3500,0,1,1,T1,2,300,1,0.5,Handicrafts,12,50,5000
3247,Nuapada,40,F,SC,Milk business,none,30000,2500,0,3,1,T1,1,112,1,0.5,Animal husbandry,12,12,5000
3248,Mathurapur,22,F,s.c,Rice business,none,24000,4200,0,1,1,T1,2,240,1,0.5,Agro Based Businesses,12,50,5000
3249,Nuapada,36,F,OBC,Goat rearing,none,48000,4000,0,3,1,T1,1,114,1,0.5,Meat Businesses,12,12,5000
3250,Mathurapur,44,F,s.c,Rice business,none,24000,4300,0,1,1,T1,2,250,1,0.5,Agro Based Businesses,12,50,8000
3251,Nuapada,43,F,OBC,Goat rearing,none,48000,4000,0,3,1,T1,1,114,1,0.5,Meat Businesses,12,12,5000
3252,Vadakkanchery,45,F,Islam,Snacks business,none,69600,3000,0,0,1,T1,2,4,1,0.5,Food Items,12,50,7500
3253,Vadakkanchery,50,F,Islam,Rice business,none,68400,5000,0,0,1,T1,2,3,1,0.5,Agro Based Businesses,12,50,7500
3254,Vadakkanchery,45,F,Islam,Cloth business,none,73200,5400,0,0,1,T1,2,6,1,0.5,Apparels,12,50,7500
3255,Vadakkanchery,53,F,Ezhava,Rice business,Daily wage labourer,91200,6500,0,0,1,T1,3,6,1,0.5,Agro Based Businesses,12,50,7500
3256,Vadakkanchery,26,F,Islam,Wet grinding,none,74400,5800,0,2,1,T1,2,5,1,0.5,Business Services - II,12,50,7500
3257,Vadakkanchery,30,F,Ezhava,Wet grinding,none,65000,3000,0,2,1,T1,2,3,1,0.5,Business Services - II,12,50,7500
3258,Sergarh,45,F,General,General store,none,12000,3000,0,1,1,T2,4,350,1,0.5,Retail Store,12,12,5000
3259,Sergarh,35,F,SC,Fish vendor,none,9600,3300,0,1,1,T2,3,300,1,0.5,Meat Businesses,12,12,5000
3260,Muzaffarpur,40,F,Kurmi,Tailoring,Agriculture,46000,6000,0,1,1,T2,4,125,1,0.5,Apparels,12,50,5000
3261,Mathurapur,23,F,s.c,Rice business,none,24000,4000,0,2,1,T1,2,250,1,0.5,Agro Based Businesses,12,50,5000
3262,Muzaffarpur,45,F,Kurmi,Tailoring,none,72000,5000,0,0,1,T2,2,110,1,0.5,Apparels,12,50,5000
3263,,38,M,General,General store,none,26000,2000,0,2,1,T2,4,600,1,0.5,Retail Store,12,50,5000
3264,,48,M,sc,Footwear business,none,36000,2100,0,2,1,T2,4,700,1,0.5,Retail Store,12,50,5000
3265,,32,M,General,Sweets shop,none,23000,1700,0,3,1,T2,5,600,1,0.5,Eateries,12,50,5000
3266,,36,M,obc,Fancy Store,none,36000,3000,1,1,1,R,6,500,1,0.5,Retail Store,12,50,5000
3267,,48,M,obc,General store,none,34000,2300,1,0,1,T2,5,800,1,0.5,Retail Store,12,50,5000
3268,Muzaffarpur,40,F,Kurmi,Tea stall,none,32000,5000,0,0,1,T1,3,130,1,0.5,Eateries,12,50,5000
3269,,34,M,st,General store,none,34000,1500,0,0,1,T2,4,700,1,0.5,Retail Store,12,50,5000
3270,,44,M,General,Betel Farm,none,30000,1600,1,3,1,T2,6,500,1,0.5,Farming/ Agriculture,12,50,5000
3271,,35,M,General,Mutton shop,none,26000,1800,0,2,1,T2,4,450,1,0.5,Meat Businesses,12,50,5000
3272,Muzaffarpur,35,F,Kurmi,Tailoring,Others,72000,5000,0,2,1,T2,3,125,1,0.5,Apparels,12,50,5000
3273,Muzaffarpur,40,F,Bhumiyaar,Tailoring,none,72000,5000,0,1,1,R,4,125,1,0.5,Apparels,12,50,5000
3274,Mathurapur,20,F,s.c,Embroidery work,none,24000,42000,0,1,1,T1,2,240,1,0.5,Handicrafts,12,50,5000
3275,Muzaffarpur,30,F,Nuniya,Sattu business,none,72000,5000,0,1,1,R,3,125,1,0.5,Eateries,12,50,5000
3276,Muzaffarpur,45,F,Nuniya,Tailoring,none,72000,5000,0,0,1,R,3,125,1,0.5,Apparels,12,50,5000
3277,Muzaffarpur,40,F,Baniya,Fruits business,none,72000,5000,0,0,1,R,3,130,1,0.5,Agro Based Businesses,12,50,5000
3278,Muzaffarpur,35,F,Kurmi,Tailoring,none,52000,5000,0,2,1,R,3,130,1,0.5,Apparels,12,50,5000
3279,Muzaffarpur,45,F,Kurmi,Carpenter/Wood business,none,72000,5000,0,2,1,T1,5,125,1,0.5,Carpentery work,12,50,5000
3280,Muzaffarpur,30,F,Kurmi,Tailoring,none,72000,5000,0,2,1,R,4,150,1,0.5,Apparels,12,50,5000
3281,Muzaffarpur,25,F,Kurmi,Tailoring,none,72000,5000,0,0,1,T2,2,125,1,0.5,Apparels,12,50,5000
3282,Jhabua,45,F,OBC,Tailoring,none,60000,5000,0,0,1,T1,5,300,1,0.5,Apparels,12,12,5000
3283,Jhabua,35,F,OBC,Tailoring,none,60000,5000,0,2,1,T1,4,300,1,0.5,Apparels,12,12,5000
3284,Jhabua,40,F,OBC,Mechanic,none,48000,4000,0,0,1,T1,3,350,1,0.5,Repair Services,12,12,5000
3285,Jhabua,29,F,OBC,Tailoring,none,48000,3500,0,2,1,R,4,400,1,0.5,Apparels,12,12,5000
3286,Jhabua,40,F,OBC,Snacks business,none,48000,4000,0,2,1,T1,4,300,1,0.5,Food Items,12,12,5000
3287,Nuapada,46,F,OBC,Tailoring,none,96000,8000,0,1,1,T1,1,115,1,0.5,Apparels,12,12,5000
3288,Nuapada,38,F,OBC,Tiffin center,none,36000,3000,0,2,1,T1,1,112,1,0.5,Eateries,12,12,5000
3289,Nuapada,44,F,OBC,Goat rearing,none,75600,6300,0,3,1,T1,2,114,1,0.5,Meat Businesses,12,12,5000
3290,PUSAD,28,F,SC,Chicken & mutton shop,none,18000,2500,0,2,1,T2,2,300,1,0.5,Meat Businesses,12,12,5000
3291,PUSAD,28,F,SC,General store,none,12000,2000,0,2,1,T2,2,300,1,0.5,Retail Store,12,12,5000
3292,PUSAD,35,F,SC,Vegetable vendor,none,15000,2500,0,2,1,T2,2,400,1,0.5,Agro Based Businesses,12,12,5000
3293,PUSAD,35,F,SC,Mechanic,none,12000,2000,0,2,1,T2,2,400,1,0.5,Repair Services,12,12,5000
3294,PUSAD,32,F,SC,Tailoring,none,24000,1500,0,3,1,T2,1,200,1,0.5,Apparels,12,12,5000
3295,PUSAD,40,F,ST,Milk business,none,18000,2000,0,0,1,T2,2,500,1,0.5,Animal husbandry,12,12,5000
3296,PUSAD,30,F,ST,Vegetable vendor,none,15000,1200,0,2,1,T2,1,200,1,0.5,Agro Based Businesses,12,12,5000
3297,PUSAD,30,F,ST,Tailoring,none,12000,2500,0,2,1,T2,2,600,1,0.5,Apparels,12,12,5000
3298,PUSAD,45,F,ST,Vegetable vendor,none,15000,1500,0,1,1,T2,2,200,1,0.5,Agro Based Businesses,12,12,5000
3299,PUSAD,30,F,NT,Snacks business,none,18000,2500,0,1,1,T2,2,300,1,0.5,Food Items,12,12,5000
3300,Nuapada,31,F,SC,Utensils selling,none,36000,3000,0,3,1,T1,1,113,1,0.5,Retail Sale,12,12,5000
3301,Nuapada,44,F,SC,Betel shop,none,96000,8000,0,0,1,T1,2,116,1,0.5,Tobacco Related Activities,12,12,5000
3302,PUSAD,25,F,ST,Broom and basket making,none,15000,3000,0,3,1,T2,2,300,1,0.5,Retail Sale,12,12,5000
3303,PUSAD,32,F,OBC,General store,none,24000,4000,0,3,1,T2,2,1000,1,0.5,Retail Store,12,12,5000
3304,PUSAD,26,F,OPEN,Tailoring,none,12000,2000,0,0,1,T2,2,400,1,0.5,Apparels,12,12,5000
3305,PUSAD,24,F,OBC,Fast Food Stall,none,15000,2500,0,1,1,T2,2,300,1,0.5,Eateries,12,12,5000
3306,PUSAD,24,F,OBC,Tailoring,none,12000,2000,0,1,1,T2,2,300,1,0.5,Apparels,12,12,5000
3307,PUSAD,32,F,Muslim,Saree business,none,18000,3000,0,2,1,T2,2,500,1,0.5,Apparels,12,12,5000
3308,PUSAD,30,F,Muslim,Tailoring,none,12000,3000,0,3,1,T2,2,500,1,0.5,Apparels,12,12,5000
3309,PUSAD,30,F,Muslim,General store,none,15000,3000,0,2,1,T2,2,600,1,0.5,Retail Store,12,12,5000
3310,PUSAD,40,F,Muslim,Flour mill,none,18000,3000,0,1,1,T2,3,400,1,0.5,Business Services - I,12,12,5000
3311,PUSAD,26,F,Muslim,Artificial Jewellery Business,none,12000,2000,0,0,1,T2,2,600,1,0.5,Artifical Jewellry Selling,12,12,5000
3312,Jhabua,45,F,OBC,Hardware Work,none,60000,5000,0,0,1,R,6,400,1,0.5,Construction Related Activities,12,12,5000
3313,Jhabua,42,F,OBC,Grocery store,Daily wage labourer,60000,4000,0,0,1,R,4,400,1,0.5,Agro Based Businesses,12,12,5000
3314,Jhabua,30,F,OBC,Bangles business,none,36000,3000,0,0,1,T1,2,200,1,0.5,Artifical Jewellry Selling,12,12,5000
3315,Jhabua,28,F,OBC,Bangles business,none,36000,4500,0,3,1,T1,5,200,1,0.5,Artifical Jewellry Selling,12,12,5000
3316,Jhabua,41,F,OBC,Grocery store,none,60000,5000,0,0,1,T1,4,300,1,0.5,Agro Based Businesses,12,12,5000
3317,Jhabua,40,F,OBC,Artificial Jewellery Business,none,48000,4000,0,3,1,T1,6,400,1,0.5,Artifical Jewellry Selling,12,12,5000
3318,Jhabua,46,F,OBC,Fancy Store,none,66000,4000,0,0,1,T1,3,300,1,0.5,Retail Store,12,12,5000
3319,Jhabua,32,F,OBC,Tailoring,none,66000,4000,0,3,0,T1,5,300,1,0.5,Apparels,12,12,5000
3320,Jhabua,33,F,OBC,Tailoring,none,72000,6000,0,4,0,T1,6,300,1,0.5,Apparels,12,12,5000
3321,Jhabua,43,F,OBC,Tailoring,none,72000,6000,0,2,1,T1,6,350,1,0.5,Apparels,12,12,5000
3322,Puri,30,F,OBC,Tailoring,none,30000,1800,0,0,1,T2,3,350,1,0.5,Apparels,12,12,5000
3323,Puri,32,F,Gen,Grocery store,none,27000,1700,0,0,1,R,1,450,1,0.5,Agro Based Businesses,12,12,5000
3324,Puri,37,F,OBC,Tailoring,none,30000,2000,0,1,1,T1,2,200,1,0.5,Apparels,12,12,5000
3325,Puri,26,F,OBC,Tailoring,none,26000,1600,0,0,1,T1,2,250,1,0.5,Apparels,12,12,5000
3326,Puri,53,M,OBC,Fruits business,none,32000,2000,0,0,1,T2,3,350,1,0.5,Agro Based Businesses,12,12,7500
3327,Puri,41,M,OBC,Bakery,none,24000,1500,0,2,1,T2,1,300,1,0.5,Eateries,12,12,5000
3328,Nuapada,24,F,Minority Comunity,Poultry farm,none,48000,4000,0,1,1,T1,1,112,1,0.5,Meat Businesses,12,12,5000
3329,Puri,39,F,OBC,Cotton Business,none,30000,2000,0,1,1,T1,2,450,1,0.5,Agro Based Businesses,12,12,5000
3330,Puri,58,M,OBC,General store,none,30000,2200,0,0,1,T1,2,400,1,0.5,Retail Store,12,12,5000
3331,Puri,25,F,OBC,General store,none,30000,2200,0,2,1,T2,2,500,1,0.5,Retail Store,12,12,5000
3332,Puri,27,F,OBC,Tailoring,none,26000,1700,0,1,1,T1,1,200,1,0.5,Apparels,12,12,5000
3333,Puri,49,F,OBC,Milk business,none,30000,1500,0,0,1,T2,2,300,1,0.5,Animal husbandry,12,12,5000
3334,Nuapada,26,F,Minority Comunity,Fancy Store,none,48000,4000,0,2,1,T1,1,113,1,0.5,Retail Store,12,12,5000
3335,Puri,34,F,OBC,Tailoring,none,29000,1800,0,3,1,T1,2,550,1,0.5,Apparels,12,12,5000
3336,Nuapada,27,F,Minority Comunity,Carpenter/Wood business,none,36000,3000,0,2,1,T1,1,110,1,0.5,Carpentery work,12,12,5000
3337,Nuapada,28,F,Minority Comunity,Tailoring,none,48000,4000,0,3,1,T1,1,113,1,0.5,Apparels,12,12,5000
3338,Puri,31,F,OBC,Tailoring,none,30000,2000,2,1,1,T2,2,400,1,0.5,Apparels,12,12,5000
3339,Nuapada,23,F,OBC,Fancy Store,none,48000,4000,0,2,1,T1,1,114,1,0.5,Retail Store,12,12,5000
3340,Puri,47,F,GEN,Milk business,none,24000,1800,0,1,1,T2,2,350,1,0.5,Animal husbandry,12,12,5000
3341,Nuapada,50,F,OBC,General store,none,60000,5000,0,0,1,T1,1,114,1,0.5,Retail Store,12,12,5000
3342,Puri,37,F,OBC,Tailoring,none,32000,2100,1,2,1,T1,2,300,1,0.5,Apparels,12,12,5000
3343,Nuapada,41,F,Minority Comunity,Carpenter/Wood business,none,60000,5000,0,0,1,T1,3,114,1,0.5,Carpentery work,12,12,5000
3344,Nuapada,39,F,Minority Comunity,Tailoring,none,60000,5000,0,0,1,T1,1,114,1,0.5,Apparels,12,12,5000
3345,Puri,48,F,OBC,Paddy processing,none,36000,2300,0,1,1,T1,3,450,1,0.5,Agro Based Businesses,12,12,5000
3346,Puri,25,F,OBC,Tailoring,none,26000,1600,1,0,1,T1,2,450,1,0.5,Apparels,12,12,5000
3347,Puri,22,F,OBC,Tailoring,none,26000,1700,0,0,1,T2,2,200,1,0.5,Apparels,12,12,5000
3348,Puri,37,F,OBC,Bakery,none,30000,2200,0,2,1,T1,2,400,1,0.5,Eateries,12,12,7500
3349,Puri,45,M,OBC,General store,none,30000,2000,0,1,1,T1,2,500,1,0.5,Retail Store,12,12,5000
3350,Puri,37,F,OBC,Envelope making,none,30000,2000,0,2,1,T2,2,300,1,0.5,Business Services - I,12,12,5000
3351,Puri,28,F,OBC,Tailoring,none,32000,2200,0,0,1,T2,3,350,1,0.5,Apparels,12,12,5000
3352,Puri,49,F,OBC,Carpenter/Wood business,none,24000,2000,0,1,1,T1,2,250,1,0.5,Carpentery work,12,12,7500
3353,Puri,38,M,Gen,Tea stall,none,27000,1800,0,2,1,T1,2,450,1,0.5,Eateries,12,12,5000
3354,Muzaffarpur,35,F,Harijan,Papad business,none,72000,5000,0,1,1,T2,2,125,1,0.5,Eateries,12,50,5000
3355,Sergarh,28,F,SC,Banana Cultivation,Others,7200,3000,0,2,1,T2,4,280,1,0.5,Farming/ Agriculture,12,12,5000
3356,Sergarh,35,F,General,Poultry farm,Agriculture,9600,3300,0,2,1,T2,4,290,1,0.5,Meat Businesses,12,12,5000
3357,Muzaffarpur,30,F,Nuniya,Grocery store,none,96000,6000,0,2,1,T2,3,125,1,0.5,Agro Based Businesses,12,50,5000
3358,Muzaffarpur,35,F,Nuniya,Vegetable vendor,none,96000,6000,0,2,1,T2,4,125,1,0.5,Agro Based Businesses,12,50,5000
3359,Muzaffarpur,30,F,Nuniya,Spices and condiments business,none,96000,6000,0,1,1,T1,3,125,1,0.5,Agro Based Businesses,12,50,5000
3360,Muzaffarpur,35,F,Nuniya,Spices and condiments business,none,96000,6000,0,3,1,R,5,125,1,0.5,Agro Based Businesses,12,50,5000
3361,Muzaffarpur,33,F,Nuniya,Carpenter/Wood business,none,96000,6000,0,3,1,R,5,125,1,0.5,Carpentery work,12,50,5000
3362,Muzaffarpur,25,F,Kurmi,Tailoring,none,96000,6000,0,2,1,R,4,130,1,0.5,Apparels,12,50,5000
3363,Nuapada,26,F,Minority Comunity,Petty shop,none,36000,3000,0,2,1,T1,1,113,1,0.5,Retail Store,12,12,5000
3364,Nuapada,36,F,Minority Comunity,Tiffin center,none,42000,3500,0,2,1,T1,1,114,1,0.5,Eateries,12,12,5000
3365,Nuapada,37,F,SC,Carpenter/Wood business,none,36000,3000,0,3,1,T1,1,112,1,0.5,Carpentery work,12,12,5000
3366,Nuapada,39,F,Minority Comunity,Carpenter/Wood business,none,36000,3000,0,2,1,T1,1,113,1,0.5,Carpentery work,12,12,5000
3367,Sergarh,35,F,General,Goat rearing,Livestock rearing,6000,3200,0,1,1,T2,3,350,1,0.5,Meat Businesses,12,12,5000
3368,Sergarh,25,F,General,Poultry farm,Agriculture,7200,3100,0,1,1,T2,3,250,1,0.5,Meat Businesses,12,12,5000
3369,Muzaffarpur,25,F,Kayshtha,Tailoring,none,72000,5000,0,2,0,R,4,125,1,0.5,Apparels,12,50,5000
3370,Muzaffarpur,30,F,Nuniya,General store,none,72000,5000,0,2,1,T2,4,125,1,0.5,Retail Store,12,50,5000
3371,Muzaffarpur,45,F,Baniya,Tailoring,none,72000,5000,0,3,1,T1,5,125,1,0.5,Apparels,12,50,5000
3372,Muzaffarpur,30,F,Nuniya,Pottery making,none,96000,6000,0,3,1,T1,5,125,1,0.5,Handicrafts,12,50,5000
3373,Muzaffarpur,45,F,Nuniya,Pottery making,none,96000,6000,0,1,1,T1,3,130,1,0.5,Handicrafts,12,50,5000
3374,,39,F,General,School,none,0,12000,0,1,1,R,3,600,1,0.5,Education Loan,12,12,7000
3375,Puri,35,M,OBC,Betel shop,none,24000,1700,1,0,1,T1,1,200,1,0.5,Tobacco Related Activities,12,12,5000
3376,,43,F,General,School,none,24000,2500,0,1,1,R,3,400,1,0.5,Education Loan,12,12,7000
3377,,25,F,General,School,none,12000,4000,0,1,1,T1,3,400,1,0.5,Education Loan,12,12,6000
3378,Muzaffarpur,25,F,Nai,Papad business,none,72000,5000,0,0,1,T1,2,125,1,0.5,Eateries,12,50,5000
3379,,35,F,General,School,none,0,6000,0,2,1,T1,3,300,1,0.5,Education Loan,12,12,6000
3380,,35,F,General,School,none,3000,2500,0,1,1,R,3,400,1,0.5,Education Loan,12,12,7000
3381,,35,F,General,School,none,0,6000,0,1,1,R,3,500,1,0.5,Education Loan,12,12,6000
3382,Muzaffarpur,30,F,Pashi,Grocery store,none,96000,6000,0,1,1,T2,4,125,1,0.5,Agro Based Businesses,12,50,5000
3383,,35,F,General,School,none,0,6000,0,1,1,T1,3,600,1,0.5,Education Loan,12,12,6000
3384,,43,F,General,11th and 12th,none,5000,7000,0,1,1,R,3,600,1,0.5,Education Loan,12,12,7000
3385,Muzaffarpur,30,F,Agrawal,Tailoring,none,72000,5000,0,1,1,R,3,125,1,0.5,Apparels,12,50,5000
3386,,45,F,General,School,none,0,5000,0,1,1,T1,3,600,1,0.5,Education Loan,12,12,7000
3387,,40,F,General,School,none,0,4000,0,1,1,R,3,600,1,0.5,Education Loan,12,12,7000
3388,Puri,41,M,GEN,Readymade Garments,none,30000,2000,0,2,1,T1,1,350,1,0.5,Apparels,12,12,5000
3389,,33,F,General,School,none,0,4000,0,2,1,R,3,600,1,0.5,Education Loan,12,12,14000
3390,,30,F,General,School,none,24000,4000,0,2,1,R,4,600,1,0.5,Education Loan,12,12,10000
3391,,37,F,General,School,none,0,3500,0,2,1,T1,3,700,1,0.5,Education Loan,12,12,7000
3392,Muzaffarpur,40,F,Nuniya,Cloth business,none,96000,6000,0,0,1,R,3,125,1,0.5,Apparels,12,50,5000
3393,Muzaffarpur,45,F,Baniya,Basket making business,none,96000,6000,0,1,1,R,4,125,1,0.5,Handicrafts,12,50,5000
3394,Muzaffarpur,40,F,Agrawal,Papad business,none,96000,6000,0,0,1,R,3,135,1,0.5,Eateries,12,50,5000
3395,Muzaffarpur,45,F,Nuniya,Tailoring,none,60000,4000,0,0,1,R,2,125,1,0.5,Apparels,12,50,5000
3396,Sergarh,23,F,General,Poultry farm,none,6000,2900,0,1,1,T2,3,350,1,0.5,Meat Businesses,12,12,5000
3397,Sergarh,46,F,SC,Banana Cultivation,Livestock rearing,4800,3500,0,0,1,T2,4,350,1,0.5,Farming/ Agriculture,12,12,5000
3398,Sergarh,46,F,SC,Poultry farm,Others,7200,2700,0,0,1,T2,2,350,1,0.5,Meat Businesses,12,12,5000
3399,Sergarh,42,F,General,Black smith,none,9600,3500,0,1,1,T2,4,350,1,0.5,Construction Related Activities,12,12,5000
3400,Puri,21,M,OBC,Tiffin center,none,30000,2200,0,1,1,T2,2,200,1,0.5,Eateries,12,12,5000
3401,Puri,28,M,A.C,Betel shop,none,36000,2500,1,0,1,T1,5,550,1,0.5,Tobacco Related Activities,12,12,5000
3402,Puri,20,M,A.C,Betel shop,none,36000,2500,1,0,1,T1,5,550,1,0.5,Tobacco Related Activities,12,12,5000
3403,Puri,24,M,OBC,Beauty salon,none,30000,2200,0,1,1,T1,1,300,1,0.5,Beauty Salon,12,12,5000
3404,Puri,45,M,OBC,Tiffin center,none,26000,1800,0,3,1,T2,1,400,1,0.5,Eateries,12,12,5000
3405,Puri,52,M,OBC,Carpenter/Wood business,none,24000,1800,0,1,1,T1,2,300,1,0.5,Carpentery work,12,12,5000
3406,Puri,46,F,OBC,Applique work,none,32000,2200,0,0,1,T2,3,350,1,0.5,Handicrafts,12,12,7500
3407,Puri,34,M,Gen,Sweets shop,none,24000,1800,0,2,1,T1,1,400,1,0.5,Eateries,12,12,5000
3408,Puri,42,M,OBC,Betel shop,none,20000,1500,0,2,1,T1,1,250,1,0.5,Tobacco Related Activities,12,12,5000
3409,Puri,33,M,Gen,Auto Rickshaw,none,30000,2200,0,1,1,T2,1,300,1,0.5,Transportation Services,12,12,5000
