,job_A172,job_A173,job_A174,property_A122,property_A123,property_A124,housing_A152,housing_A153,present_emp_since_A72,present_emp_since_A73,present_emp_since_A74,present_emp_since_A75,foreign_worker_A202,credit_history_A31,credit_history_A32,credit_history_A33,credit_history_A34,inst_plans_A142,inst_plans_A143,telephone_A192,checkin_acc_A12,checkin_acc_A13,checkin_acc_A14,purpose_A41,purpose_A410,purpose_A42,purpose_A43,purpose_A44,purpose_A45,purpose_A46,purpose_A48,purpose_A49,personal_status_A92,personal_status_A93,personal_status_A94,svaing_acc_A62,svaing_acc_A63,svaing_acc_A64,svaing_acc_A65,other_debtors_A102,other_debtors_A103,age,num_credits,duration,residing_since,inst_rate,dependents,amount
341,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.853953800973781,-0.6322497798004878,0.03053217819500452,1.0149686464989693,-1.658573123266614,-0.4282895663715396,0.11622590330969909
342,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-0.9125803148398925,-0.6322497798004878,-0.2465293299266344,0.3778257422309409,-1.658573123266614,-0.4282895663715396,-0.02058940414459898
343,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,-0.20906214844655394,-0.6322497798004878,-0.2465293299266344,-1.5336029705731447,-1.658573123266614,-0.4282895663715396,0.41395869673356017
344,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.14269693475011538,-0.6322497798004878,-0.9114769494185678,-1.5336029705731447,-1.658573123266614,2.334868926348074,0.24028123390297454
345,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6703355595451194,-0.6322497798004878,-0.4681785364239456,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,-0.6422838323177565
346,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.0884598564382273,0.8014231902686461,-0.634415441296929,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.8469160538297118
347,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-1.0884598564382273,-0.6322497798004878,0.25218138469231566,1.0149686464989693,-1.658573123266614,-0.4282895663715396,0.1724643198453173
348,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.1504356345804424,0.8014231902686461,-1.2439507591645345,-0.8964600663051161,-1.658573123266614,-0.4282895663715396,-0.5416217926363559
349,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.32631517617877703,0.8014231902686461,-0.9668892510428956,0.3778257422309409,0.8872029677028628,2.334868926348074,-0.7568873281991634
350,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.0884598564382273,-0.6322497798004878,-0.9668892510428956,1.0149686464989693,-1.658573123266614,-0.4282895663715396,-0.7214429480296561
351,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.5608212316432233,-0.6322497798004878,-0.9668892510428956,-0.8964600663051161,-1.658573123266614,-0.4282895663715396,-0.8195057331652928
352,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.20132344861622692,-0.6322497798004878,-0.2465293299266344,1.0149686464989693,-1.022129100524245,-0.4282895663715396,-0.014918303317477817
353,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.6780742593754464,0.8014231902686461,-0.7452400445455845,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,1.0377797877168882
354,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.9048416150095656,-0.6322497798004878,-0.9114769494185678,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.9017366951585497
355,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0884598564382273,-0.6322497798004878,0.25218138469231566,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,-0.7178985100127053
356,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1.1979741843401233,-0.6322497798004878,-0.7452400445455845,1.0149686464989693,-1.658573123266614,-0.4282895663715396,-0.3332088372396531
357,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.853953800973781,0.8014231902686461,1.2496028139302158,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,0.4224653479742419
358,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.6780742593754464,-0.6322497798004878,-0.7452400445455845,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,-0.8844870968093895
359,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.0884598564382273,-0.6322497798004878,0.7508920993112658,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.30674370004642104
360,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2.2532514339301315,-0.6322497798004878,-0.2465293299266344,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.7202614686906725
361,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.14269693475011538,-0.6322497798004878,-0.7452400445455845,0.3778257422309409,-1.022129100524245,-0.4282895663715396,0.045337142970684544
362,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.025443907017892266,0.8014231902686461,-0.7452400445455845,-0.8964600663051161,-1.022129100524245,-0.4282895663715396,-0.3629821165820392
363,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.2643393980365618,-0.6322497798004878,-1.2439507591645345,-0.8964600663051161,-1.658573123266614,-0.4282895663715396,-0.5335877331312675
364,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9125803148398925,-0.6322497798004878,-0.2465293299266344,-1.5336029705731447,0.8872029677028628,-0.4282895663715396,-0.2828778173989528
365,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.025443907017892266,-0.6322497798004878,-0.7452400445455845,1.0149686464989693,-1.022129100524245,-0.4282895663715396,-0.6129831447109638
366,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.7367007732415579,0.8014231902686461,-0.2465293299266344,-1.5336029705731447,0.25075894496049356,-0.4282895663715396,0.205073149601264
367,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.2057128841704503,-0.6322497798004878,-0.2465293299266344,1.0149686464989693,-1.658573123266614,-0.4282895663715396,0.13418438926224943
368,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5530825318128962,-0.6322497798004878,1.2496028139302158,-0.8964600663051161,0.8872029677028628,2.334868926348074,0.06187785371645461
369,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3772029902145616,-0.6322497798004878,-0.2465293299266344,1.0149686464989693,-1.022129100524245,-0.4282895663715396,-0.0957314901039544
370,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.025443907017892266,-0.6322497798004878,1.2496028139302158,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.06808487357173873
371,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.20906214844655394,0.8014231902686461,-0.2465293299266344,1.0149686464989693,0.25075894496049356,-0.4282895663715396,0.9919383893643254
372,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.0884598564382273,0.8014231902686461,-0.9114769494185678,0.3778257422309409,-1.658573123266614,-0.4282895663715396,-0.39889908848713995
373,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.429130975528466,-0.6322497798004878,3.2444456724060164,1.0149686464989693,-1.022129100524245,-0.4282895663715396,3.7161934491926543
374,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.135998406197908,0.8014231902686461,3.2444456724060164,1.0149686464989693,0.25075894496049356,-0.4282895663715396,4.0798527897318
375,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.14269693475011538,-0.6322497798004878,2.247024243168116,1.0149686464989693,-1.022129100524245,-0.4282895663715396,1.5644832770357662
376,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.1504356345804424,0.8014231902686461,-0.2465293299266344,0.3778257422309409,-1.022129100524245,-0.4282895663715396,-0.33722586699219725
377,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.025443907017892266,-0.6322497798004878,-1.133126155915879,1.0149686464989693,0.25075894496049356,-0.4282895663715396,-0.8596760306907345
378,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.901492350733462,-0.6322497798004878,1.2496028139302158,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,3.9153908657452856
379,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.4324802398045695,0.8014231902686461,-1.2439507591645345,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-1.0312268307111496
380,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.31857647634845004,-0.6322497798004878,-0.08029242505365106,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.37550579757526514
381,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.20132344861622692,-0.6322497798004878,-0.2465293299266344,1.0149686464989693,0.25075894496049356,-0.4282895663715396,3.4397272838704978
382,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.9125803148398925,-0.6322497798004878,0.0859444798193323,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.7046659414160893
383,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.853953800973781,-0.6322497798004878,-0.7452400445455845,-1.5336029705731447,0.8872029677028628,-0.4282895663715396,-0.6881252306703193
384,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.853953800973781,0.8014231902686461,0.7508920993112658,-0.8964600663051161,-1.022129100524245,-0.4282895663715396,0.3546484339165847
385,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.9125803148398925,0.8014231902686461,-0.2465293299266344,-1.5336029705731447,-1.022129100524245,-0.4282895663715396,-0.36629025873119325
386,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-1.2643393980365618,-0.6322497798004878,-0.2465293299266344,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,-0.7604317662161141
387,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3772029902145616,0.8014231902686461,-0.2465293299266344,1.0149686464989693,0.8872029677028628,-0.4282895663715396,1.4541331067747003
388,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,-0.7367007732415579,-0.6322497798004878,-0.4681785364239456,1.0149686464989693,-1.022129100524245,-0.4282895663715396,-0.3350992041820268
389,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.7367007732415579,0.8014231902686461,-0.9668892510428956,-0.8964600663051161,0.25075894496049356,-0.4282895663715396,-0.6458282703347072
390,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.5021947177771117,-0.6322497798004878,-0.2465293299266344,-0.8964600663051161,-1.022129100524245,-0.4282895663715396,-0.5144477678397337
391,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-1.4402189396348966,-0.6322497798004878,-0.7452400445455845,1.0149686464989693,-1.658573123266614,-0.4282895663715396,-0.8109990819246111
392,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.31857647634845004,-0.6322497798004878,1.2496028139302158,1.0149686464989693,-1.022129100524245,2.334868926348074,-0.007829427283576364
393,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.3849416900448886,-0.6322497798004878,-1.2439507591645345,1.0149686464989693,-1.658573123266614,-0.4282895663715396,-0.4657708190736103
394,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.3849416900448886,-0.6322497798004878,-0.9668892510428956,0.3778257422309409,-1.022129100524245,-0.4282895663715396,-0.30674370004642104
395,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,-0.32631517617877703,-0.6322497798004878,1.5266643220518548,0.3778257422309409,-1.022129100524245,-0.4282895663715396,3.008723621009289
396,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.7256128091351273,-0.6322497798004878,-0.7452400445455845,1.0149686464989693,0.25075894496049356,-0.4282895663715396,-0.2457793661548685
397,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9048416150095656,0.8014231902686461,1.2496028139302158,-0.8964600663051161,0.25075894496049356,-0.4282895663715396,-0.32730144054473526
398,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9048416150095656,0.8014231902686461,-0.7452400445455845,-1.5336029705731447,-1.658573123266614,-0.4282895663715396,-0.7259325695177937
399,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.6703355595451194,0.8014231902686461,0.25218138469231566,-1.5336029705731447,0.8872029677028628,-0.4282895663715396,-0.6221986835550357
400,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.31857647634845004,-0.6322497798004878,-0.2465293299266344,1.0149686464989693,0.25075894496049356,-0.4282895663715396,-0.6373216190940255
401,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-0.6780742593754464,0.8014231902686461,-0.2465293299266344,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.4905818851922654
402,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.7367007732415579,0.8014231902686461,0.25218138469231566,-0.8964600663051161,-1.022129100524245,-0.4282895663715396,1.9056945101342229
403,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.7367007732415579,0.8014231902686461,-0.5790031396726011,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,-0.8752715579653176
404,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6703355595451194,-0.6322497798004878,-0.2465293299266344,1.0149686464989693,0.8872029677028628,2.334868926348074,-0.1318847578768518
405,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.2057128841704503,-0.6322497798004878,0.25218138469231566,-1.5336029705731447,-1.658573123266614,-0.4282895663715396,-0.43670642733461434
406,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6703355595451194,0.8014231902686461,0.25218138469231566,1.0149686464989693,0.8872029677028628,2.334868926348074,-0.38070430666679284
407,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.7367007732415579,-0.6322497798004878,-0.4681785364239456,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,-0.7861880158059561
408,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.853953800973781,-0.6322497798004878,0.25218138469231566,-0.8964600663051161,0.25075894496049356,-0.4282895663715396,-0.012791640507307382
409,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-0.6780742593754464,3.668769130406914,-0.7452400445455845,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,-0.8265946091991944
410,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.381592425768785,-0.6322497798004878,0.25218138469231566,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.4622263810566596
411,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.03318260684821928,0.8014231902686461,1.0279536074329048,-0.8964600663051161,0.25075894496049356,-0.4282895663715396,1.4113635547034948
412,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.5530825318128962,0.8014231902686461,-0.7452400445455845,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,-0.3471502934396593
413,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.3772029902145616,-0.6322497798004878,-0.9114769494185678,-0.8964600663051161,0.25075894496049356,2.334868926348074,-0.5933705876838364
414,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.03318260684821928,-0.6322497798004878,0.25218138469231566,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,-0.6699304488499722
415,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.03318260684821928,0.8014231902686461,1.2496028139302158,-0.8964600663051161,-1.022129100524245,2.334868926348074,0.9111252025778488
416,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.20906214844655394,-0.6322497798004878,-0.7452400445455845,-1.5336029705731447,0.8872029677028628,2.334868926348074,-0.2453067744192751
417,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-1.0884598564382273,0.8014231902686461,-0.2465293299266344,-0.8964600663051161,-1.658573123266614,-0.4282895663715396,1.8430761051680933
418,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.3849416900448886,-0.6322497798004878,0.03053217819500452,-0.8964600663051161,-1.658573123266614,-0.4282895663715396,-0.17347283060907367
419,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.20906214844655394,-0.6322497798004878,-0.2465293299266344,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,-0.7902050455585002
420,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-1.381592425768785,-0.6322497798004878,-0.4681785364239456,0.3778257422309409,-1.022129100524245,-0.4282895663715396,-0.030277534724264303
421,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.5021947177771117,-0.6322497798004878,-0.7452400445455845,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,-0.4407234570871585
422,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0220946427417887,0.8014231902686461,-0.7452400445455845,0.3778257422309409,-1.022129100524245,2.334868926348074,-0.8199783249008863
423,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.1504356345804424,0.8014231902686461,0.03053217819500452,0.3778257422309409,0.8872029677028628,-0.4282895663715396,-0.5954972504940069
424,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.9125803148398925,-0.6322497798004878,-0.7452400445455845,-0.8964600663051161,-1.658573123266614,-0.4282895663715396,-0.18056170664297513
425,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.2643393980365618,-0.6322497798004878,-0.2465293299266344,0.3778257422309409,-1.658573123266614,-0.4282895663715396,-0.17441801408026053
426,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.5608212316432233,0.8014231902686461,0.5846551944382824,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,-0.18717799094128315
427,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.9048416150095656,0.8014231902686461,-0.2465293299266344,0.3778257422309409,0.8872029677028628,-0.4282895663715396,-0.7521614108432291
428,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.381592425768785,-0.6322497798004878,-0.9668892510428956,1.0149686464989693,-1.658573123266614,-0.4282895663715396,-0.6940326273652372
429,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.7256128091351273,3.668769130406914,-0.2465293299266344,1.0149686464989693,-1.022129100524245,2.334868926348074,-0.7377473629076294
430,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.367155197386251,-0.6322497798004878,-1.2993630607888624,1.0149686464989693,-1.658573123266614,-0.4282895663715396,0.06258674131984475
