index,SHIPPING_LOCATION,DEPARTMENT,CATEGORY,SUBCATEGORY,BREADCRUMBS,SKU,PRODUCT_URL,PRODUCT_NAME,BRAND,PRICE_RETAIL,PRICE_CURRENT,PRODUCT_SIZE,PROMOTION,RunDate,tid
437058,53215,Fresh Produce,Organic Produce,Shop all,Fresh Produce/Organic Produce,46866239,https://www.walmart.com/ip/Organic-Celery-Hearts/46866239?fulfillmentIntent=Pickup,Organic Celery Hearts,PRODUCE UNBRANDED,2.96,2.96,,,2022-09-11 21:20:04,16600862
395282,60007,Pantry,"Herbs, spices & seasonings",Shop all,"Pantry/Herbs, spices & seasonings",183982945,https://www.walmart.com/ip/Cuisinart-Ultimate-Pizza-Seasoning/183982945?fulfillmentIntent=Pickup,Cuisinart Ultimate Pizza Seasoning,Cuisinart,3.97,3.97,,,2022-09-11 21:20:04,16559086
184451,77449,Dairy & Eggs,Milk,,Dairy & Eggs/Milk,10309672,https://www.walmart.com/ip/Thai-Kitchen-Gluten-Free-Unsweetened-Coconut-Milk-13-66-fl-oz/10309672?fulfillmentIntent=Pickup,"Thai Kitchen Gluten Free Unsweetened Coconut Milk, 13.66 fl oz",Thai Kitchen,2.98,2.98,13.66,,2022-09-11 21:20:04,16348255
11537,23111,Dairy & Eggs,Yogurt,,Dairy & Eggs/Yogurt,23591119,https://www.walmart.com/ip/Oikos-Whole-Milk-Banana-Cream-Greek-Yogurt-5-3-Oz/23591119?fulfillmentIntent=Pickup,"Oikos Whole Milk Banana Cream Greek Yogurt, 5.3 Oz.",Oikos,1.06,1.06,5.3,,2022-09-11 21:20:04,16175341
497689,72034,Frozen,Frozen Breakfast,Shop all,Frozen/Frozen Breakfast,142995175,https://www.walmart.com/ip/Jimmy-Dean-Sausage-Egg-Cheese-Croissant-Sandwiches-18-oz-4-Ct-Frozen/142995175?fulfillmentIntent=Pickup,"Jimmy Dean Sausage, Egg & Cheese Croissant Sandwiches, 18 oz, 4 Ct (Frozen)",Jimmy Dean,6.58,6.58,18,,2022-09-11 21:20:04,16661493
98344,44035,Baking,Sugars & Sweeteners,,Baking/Sugars & Sweeteners,888223285,https://www.walmart.com/ip/Jamie-s-Hive-to-Table-Vanilla-Bean-Infused-Raw-Honey-12-oz-Bottle/888223285?fulfillmentIntent=Pickup,"Jamie's Hive to Table Vanilla Bean Infused Raw Honey, 12 oz Bottle",Jamie's Hive to Table,7.98,7.98,12,,2022-09-11 21:20:04,16262148
312773,33647,Meat & Seafood,Fresh Food,Prepared meals & sides,Meat & Seafood/Fresh Food,539487201,https://www.walmart.com/ip/Freshness-Guaranteed-Traditional-Shredded-Rotisserie-Seasoned-Fully-Cooked-Pork-16-oz/539487201?fulfillmentIntent=Pickup,"Freshness Guaranteed Traditional Shredded Rotisserie Seasoned Fully Cooked Pork, 16 oz",Eddy,7.54,7.54,16,,2022-09-11 21:20:04,16476577
235953,85225,Breakfast & Cereal,Dairy & Eggs,Cheese,Breakfast & Cereal/Dairy & Eggs,43981984,https://www.walmart.com/ip/Kraft-Mozzarella-Shredded-Cheese-with-a-Touch-of-Philadelphia-for-a-Creamy-Melt-16-oz-Bag/43981984?fulfillmentIntent=Pickup,"Kraft Mozzarella Shredded Cheese with a Touch of Philadelphia for a Creamy Melt, 16 oz Bag",Kraft,5.68,5.68,16,,2022-09-11 21:20:04,16399757
192562,77449,Dairy & Eggs,Cream & Creamers,,Dairy & Eggs/Cream & Creamers,23591195,https://www.walmart.com/ip/Coffee-mate-Zero-Sugar-Italian-Sweet-Creme-Liquid-Coffee-Creamer-32-fl-oz/23591195?fulfillmentIntent=Pickup,Coffee mate Zero Sugar Italian Sweet Creme Liquid Coffee Creamer 32 fl oz,Coffeemate,3.98,3.98,32,,2022-09-11 21:20:04,16356366
433068,70072,Frozen,Frozen Meat & Seafood,Shop all,Frozen/Frozen Meat & Seafood,524289031,https://www.walmart.com/ip/Bos-n-Frozen-Seafood-Cooked-Octopus-Legs-8oz/524289031?fulfillmentIntent=Pickup,"Bosn Frozen Seafood Cooked Octopus Legs, 8oz",Walmart Seafood,13.48,13.48,8,,2022-09-11 21:20:04,16596872
562579,44035,Alcohol,Wine,Red Wine,Alcohol/Wine,118848995,https://www.walmart.com/ip/JUSTIN-Isosceles-2016-750-mL/118848995?fulfillmentIntent=Pickup,"JUSTIN Isosceles, 2016, 750 mL",Justin Vinyards & Winery,84.99,84.99,750,,2022-09-11 21:20:04,16726383
551015,45011,Breakfast & Cereal,Dairy & Eggs,Yogurt,Breakfast & Cereal/Dairy & Eggs,137047292,https://www.walmart.com/ip/Yoplait-Go-Gurt-Low-Fat-Yogurt-Cotton-Candy-Strawberry-Banana-48-oz/137047292?fulfillmentIntent=Pickup,"Yoplait Go-Gurt, Low Fat Yogurt, Cotton Candy & Strawberry Banana, 48 oz",Go-GURT,6.98,6.98,48,,2022-09-11 21:20:04,16714819
57130,78130,Beverages,Juices,,Beverages/Juices,566341319,https://www.walmart.com/ip/Mott-s-Mighty-Incredible-Tropical-Juice-Drink-8-Fl-Oz-Bottles-6-Pack/566341319?fulfillmentIntent=Pickup,"Mott's Mighty Incredible Tropical Juice Drink, 8 Fl Oz Bottles, 6 Pack",Mott's,3.78,3.78,8,,2022-09-11 21:20:04,16220934
546503,90650,Bakery & Bread,Rolls & Buns,"Tortillas, Pitas & Wraps",Bakery & Bread/Rolls & Buns,10319450,https://www.walmart.com/ip/Romero-39-s-Shells-Tostadas-Caseras-16-Oz/10319450?fulfillmentIntent=Pickup,"Romero's: Shells Tostadas Caseras, 16 Oz",Romero's,3.48,3.48,16,,2022-09-11 21:20:04,16710307
325941,78130,Frozen,Frozen Meat & Seafood,Shop all,Frozen/Frozen Meat & Seafood,749770153,https://www.walmart.com/ip/Hot-Ones-Smoky-Sweet-Boneless-Chicken-Bites-18-6-oz-The-Los-Calientes-Verde-Sauce/749770153?fulfillmentIntent=Pickup,"Hot Ones Smoky Sweet Boneless Chicken Bites, 18.6 oz., The Los Calientes Verde Sauce",Hot Ones,8.98,8.98,18.6,,2022-09-11 21:20:04,16489745
268354,48180,Bakery & Bread,"Donuts, Muffins & Pastries",Fresh Baked Donuts,"Bakery & Bread/Donuts, Muffins & Pastries",493261067,https://www.walmart.com/ip/Freshness-Guaranteed-Vanilla-Iced-Donuts-2-Count/493261067?fulfillmentIntent=Pickup,"Freshness Guaranteed Vanilla Iced Donuts, 2 Count",Freshness Guaranteed,1.46,1.46,,,2022-09-11 21:20:04,16432158
381288,23111,Pantry,Canned goods,Shop all,Pantry/Canned goods,936590798,https://www.walmart.com/ip/Oregon-Specialty-Fruit-Red-Tart-Cherries-in-Water-14-5-oz-Can/936590798?fulfillmentIntent=Pickup,"Oregon Specialty Fruit Red Tart Cherries in Water, 14.5 oz Can",Oregon Fruit Products,4.47,4.47,14.5,,2022-09-11 21:20:04,16545092
492588,15601,Fresh Produce,Fresh Fruits,Shop all,Fresh Produce/Fresh Fruits,44391093,https://www.walmart.com/ip/Ambrosia-Apples-Bulk/44391093?fulfillmentIntent=Pickup,"Ambrosia Apples, Bulk",PRODUCE UNBRANDED,1.19,1.19,,,2022-09-11 21:20:04,16656392
341768,48180,Coffee,Coffee By Type,Shop All,Coffee/Coffee By Type,20461355,https://www.walmart.com/ip/Coffee-mate-Hazelnut-Liquid-Coffee-Creamer-64-fl-oz/20461355?fulfillmentIntent=Pickup,Coffee mate Hazelnut Liquid Coffee Creamer 64 fl oz,Coffeemate,6.48,6.48,64,,2022-09-11 21:20:04,16505572
413017,6010,Pantry,Canned goods,Shop all,Pantry/Canned goods,10449161,https://www.walmart.com/ip/Chef-Boyardee-Mini-ABC-s-and-123-s-with-Meatballs-15-oz/10449161?fulfillmentIntent=Pickup,"Chef Boyardee Mini ABC's and 123's with Meatballs, 15 oz",Chef Boyardee,1.24,1.24,15,,2022-09-11 21:20:04,16576821
138780,85225,Snacks,Fruit Snacks,,Snacks/Fruit Snacks,180745785,https://www.walmart.com/ip/Funables-Fruity-Snacks-Mixed-Berry-Fruit-Snacks-32-0-oz-40-Count/180745785?fulfillmentIntent=Pickup,"Funables Fruity Snacks Mixed Berry Fruit Snacks, 32.0 oz, 40 Count",Funables,7.24,7.24,32.0,,2022-09-11 21:20:04,16302584
433648,63376,Fresh Produce,Fresh Flowers,Shop all,Fresh Produce/Fresh Flowers,591648472,https://www.walmart.com/ip/Large-Rainbow-Poms-Fresh-Cut-Flowers/591648472?fulfillmentIntent=Pickup,Large Rainbow Poms (Fresh Cut Flowers),PRODUCE UNBRANDED,9.97,9.97,,,2022-09-11 21:20:04,16597452
19556,60007,Dairy & Eggs,Cheese,,Dairy & Eggs/Cheese,50346359,https://www.walmart.com/ip/Wyke-Farms-Aged-Mature-Cheddar-Cheese-7-oz/50346359?fulfillmentIntent=Pickup,"Wyke Farms Aged Mature Cheddar Cheese, 7 oz",Wyke Farms,4.47,4.47,7,,2022-09-11 21:20:04,16183360
73086,15601,Snacks,Chips,,Snacks/Chips,455872007,https://www.walmart.com/ip/Slim-Jim-Pork-Rinds-Squealin-Hot-Fried-Snacks-Keto-Friendly-4-5-oz-Bag/455872007?fulfillmentIntent=Pickup,"Slim Jim Pork Rinds Squealin' Hot Fried Snacks, Keto Friendly, 4.5 oz. Bag",Slim Jim,2.98,2.98,4.5,,2022-09-11 21:20:04,16236890
380267,23223,Pantry,Pasta & pizza,Shop all,Pantry/Pasta & pizza,13399545,https://www.walmart.com/ip/Great-Value-Whole-Wheat-Egg-Noodles-12-oz/13399545?fulfillmentIntent=Pickup,"Great Value Whole Wheat Egg Noodles, 12 oz",Great Value,1.73,1.73,12,,2022-09-11 21:20:04,16544071
278375,45011,Beverages,Tea,Great Value,Beverages/Tea,19802857,https://www.walmart.com/ip/Great-Value-Sugar-Free-Energy-Drink-Mix-Grape-1-1-oz-10-count/19802857?fulfillmentIntent=Pickup,"Great Value Sugar-Free Energy Drink Mix, Grape, 1.1 oz, 10 count",Great Value,1.94,1.94,1.1,,2022-09-11 21:20:04,16442179
326879,66062,Pantry,Pasta & pizza,Shop all,Pantry/Pasta & pizza,10291073,https://www.walmart.com/ip/Ragu-Old-World-Style-Traditional-Sauce-Made-with-Olive-Oil-Perfect-for-Italian-Style-Meals-at-Home-45-OZ/10291073?fulfillmentIntent=Pickup,"Ragu Old World Style Traditional Sauce, Made with Olive Oil, Perfect for Italian Style Meals at Home, 45 OZ",Ragú,3.42,3.42,45,,2022-09-11 21:20:04,16490683
219126,48180,Beverages,Tea,Celestial Seasonings,Beverages/Tea,17056847,https://www.walmart.com/ip/Celestial-Seasonings-Honey-Vanilla-Chamomile-Herbal-Tea-Bags-Boxes-of-20ct/17056847?fulfillmentIntent=Pickup&athbdg=L1600,"Celestial Seasonings Honey Vanilla Chamomile Herbal Tea Bags, Boxes of 20ct",Celestial Seasonings,2.98,2.98,20,,2022-09-11 21:20:04,16382930
233849,33647,Breakfast & Cereal,Dairy & Eggs,Cheese,Breakfast & Cereal/Dairy & Eggs,40601491,https://www.walmart.com/ip/Frigo-Cheese-Heads-Original-Mozzarella-String-Cheese-36-Oz-36-Ct/40601491?fulfillmentIntent=Pickup,"Frigo Cheese Heads Original Mozzarella String Cheese, 36 Oz, 36 Ct",Frigo,12.78,12.78,36,,2022-09-11 21:20:04,16397653
561155,75052,Alcohol,Beer,Imported Beer,Alcohol/Beer,759831279,https://www.walmart.com/ip/Shiner-Beer-Shiner-Light-Blonde-1-24c/759831279?fulfillmentIntent=Pickup,Shiner Beer Shiner Light Blonde 1/24c,Shiner Beer,3.48,3.48,,,2022-09-11 21:20:04,16724959
337568,78130,Pantry,Condiments,Shop all,Pantry/Condiments,32231082,https://www.walmart.com/ip/Olive-Garden-Light-Italian-Dressing-16-Fl-Oz/32231082?fulfillmentIntent=Pickup,"Olive Garden Light Italian Dressing, 16 Fl Oz",Olive Garden,3.78,3.78,16,,2022-09-11 21:20:04,16501372
559986,45011,Alcohol,Beer,Domestic Beer,Alcohol/Beer,10984519,https://www.walmart.com/ip/Miller-Lite-Lager-Beer-18-Pack-12-fl-oz-Cans-4-2-ABV/10984519?fulfillmentIntent=Pickup,"Miller Lite Lager Beer, 18 Pack, 12 fl oz Cans, 4.2% ABV",Miller Lite,17.99,17.99,12,,2022-09-11 21:20:04,16723790
27774,96797,Beverages,Orange Juice & Chilled,,Beverages/Orange Juice & Chilled,178488955,https://www.walmart.com/ip/Meadow-Gold-Passion-Orange-Guava-Juice-Half-Gallon/178488955?fulfillmentIntent=Pickup,"Meadow Gold Passion Orange Guava Juice, Half Gallon",Meadow Gold,3.28,3.28,,,2022-09-11 21:20:04,16191578
430512,85225,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,47455634,https://www.walmart.com/ip/Banquet-Frozen-Meal-Chicken-Nuggets-with-Mac-Cheese-6-2-Ounce/47455634?fulfillmentIntent=Pickup,"Banquet Frozen Meal, Chicken Nuggets with Mac & Cheese, 6.2 Ounce",Banquet,1.24,1.24,6.2,,2022-09-11 21:20:04,16594316
53550,78130,Candy,Better for you,,Candy/Better for you,124616761,https://www.walmart.com/ip/M-M-s-Peanut-Dark-Chocolate-Candy-Family-Size-19-2oz-Bag/124616761?fulfillmentIntent=Pickup,"M&M's Peanut Dark Chocolate Candy, Family Size - 19.2oz Bag",M&M'S,6.98,6.98,19.2,,2022-09-11 21:20:04,16217354
555143,77449,Snacks,Meat Sticks,,Snacks/Meat Sticks,744637392,https://www.walmart.com/ip/Slim-Jim-Savage-Mild-Flavor-Smoked-Meat-Snack-Sticks-Keto-Friendly-Snack-3-oz/744637392?fulfillmentIntent=Pickup,"Slim Jim Savage Mild Flavor Smoked Meat Snack Sticks, Keto Friendly Snack, 3 oz.",Slim Jim,3.32,3.32,3,,2022-09-11 21:20:04,16718947
114497,44035,Snacks,Popcorn,,Snacks/Popcorn,46461055,https://www.walmart.com/ip/ACT-II-Kettle-Corn-Microwave-Popcorn-2-75-Oz-6-Count/46461055?fulfillmentIntent=Pickup,"ACT II Kettle Corn Microwave Popcorn, 2.75 Oz, 6 Count",Act II,3.42,3.42,2.75,,2022-09-11 21:20:04,16278301
94152,75211,Deli,Prepared Meals & Sides,,Deli/Prepared Meals & Sides,242037928,https://www.walmart.com/ip/Giovanni-Rana-Homestyle-Ravioli-Chicken-Roasted-Garlic-Premium-Filled-Italian-Pasta-Bag-Family-Size-18oz/242037928?fulfillmentIntent=Pickup,"Giovanni Rana Homestyle Ravioli Chicken Roasted Garlic Premium Filled Italian Pasta Bag (Family Size, 18oz)",Giovanni Rana,7.58,7.58,18,,2022-09-11 21:20:04,16257956
137870,53215,Deli,"Bacon, Hot Dogs, Sausage",,"Deli/Bacon, Hot Dogs, Sausage",43710698,https://www.walmart.com/ip/Oscar-Mayer-Naturally-Hardwood-Smoked-Thick-Cut-Bacon-Mega-Pack-for-a-Low-Carb-Lifestyle-22-oz-Pack/43710698?fulfillmentIntent=Pickup,"Oscar Mayer Naturally Hardwood Smoked Thick Cut Bacon Mega Pack, for a Low Carb Lifestyle, 22 oz Pack",Oscar Mayer,10.48,10.48,22,,2022-09-11 21:20:04,16301674
99800,23111,Candy,Chocolate,,Candy/Chocolate,43922102,https://www.walmart.com/ip/GoFit-Recovery-and-Prevention-Massage-Bar-18-inch-Portable-Roller-for-lower-back-neck-shoulder-area-and-legs/43922102?fulfillmentIntent=Pickup,"GoFit Recovery and Prevention Massage Bar 18 inch Portable Roller for lower back, neck, shoulder area, and legs",GoFit,24.98,24.98,,,2022-09-11 21:20:04,16263604
201416,75211,Candy,Chocolate,,Candy/Chocolate,903415671,https://www.walmart.com/ip/HERSHEY-S-Cookies-n-Creme-Giant-Candy-7-37-oz-Bar-25-Pieces/903415671?fulfillmentIntent=Pickup,"HERSHEY'S, Cookies 'n' Creme Giant Candy, 7.37 oz, Bar (25 Pieces)",Hershey's,2.78,2.78,7.37,,2022-09-11 21:20:04,16365220
156772,45011,Snacks,Chips,,Snacks/Chips,39138845,https://www.walmart.com/ip/Tostitos-Cantina-Thin-and-Crispy-Tortilla-Chips-Party-Size-15-oz-Bag/39138845?fulfillmentIntent=Pickup,"Tostitos Cantina Thin and Crispy Tortilla Chips, Party Size, 15 oz Bag",Tostitos,4.98,4.98,15,,2022-09-11 21:20:04,16320576
142104,90650,Candy,Multipacks & bags,,Candy/Multipacks & bags,980244607,https://www.walmart.com/ip/HERSHEY-S-KISSES-Milk-Chocolate-Candy-Halloween-17-9-oz-Family-Pack/980244607?fulfillmentIntent=Pickup,"HERSHEY'S, KISSES Milk Chocolate Candy, Halloween, 17.9 oz, Family Pack",HERSHEY'S KISSES,6.74,6.74,17.9,,2022-09-11 21:20:04,16305908
175868,45011,Beverages,Juices,,Beverages/Juices,316350814,https://www.walmart.com/ip/Great-Value-Berry-Punch-59-oz/316350814?fulfillmentIntent=Pickup,"Great Value Berry Punch, 59 oz",Great Value,1.29,1.29,59,,2022-09-11 21:20:04,16339672
344115,77449,Pantry,Pasta & pizza,Shop all,Pantry/Pasta & pizza,639616367,https://www.walmart.com/ip/Hamburger-Helper-Four-Cheese-Lasagna-Twin-Pack-11-4-oz-box/639616367?fulfillmentIntent=Pickup,"Hamburger Helper, Four Cheese Lasagna Twin Pack, 11.4 oz box",Hamburger Helper,2.48,2.48,11.4,,2022-09-11 21:20:04,16507919
440666,75052,Pantry,Canned goods,Shop all,Pantry/Canned goods,10448549,https://www.walmart.com/ip/Great-Value-Canned-Cream-Style-Sweet-Corn-14-75-oz/10448549?fulfillmentIntent=Pickup,"Great Value Canned Cream Style Sweet Corn, 14.75 oz",Great Value,0.58,0.58,14.75,,2022-09-11 21:20:04,16604470
119123,96797,Dairy & Eggs,Cheese,,Dairy & Eggs/Cheese,10292086,https://www.walmart.com/ip/Easy-Cheese-American-Cheese-Snack-8-oz/10292086?fulfillmentIntent=Pickup,"Easy Cheese American Cheese Snack, 8 oz",Nabisco,4.78,4.78,8,,2022-09-11 21:20:04,16282927
86979,15601,Candy,Gummy & chewy candy,,Candy/Gummy & chewy candy,546988787,https://www.walmart.com/ip/Mamba-Magic-Sticks-Chewy-Fruity-Candy-Sticks-6-3-oz/546988787?fulfillmentIntent=Pickup,"Mamba Magic Sticks Chewy Fruity Candy Sticks, 6.3 oz",Mamba,2.18,2.18,6.3,,2022-09-11 21:20:04,16250783
166690,45011,Candy,Halloween candy,,Candy/Halloween candy,484835173,https://www.walmart.com/ip/HERSHEY-S-Milk-Chocolate-Snack-Size-Candy-Bars-Halloween-10-35-oz-Bag/484835173?fulfillmentIntent=Pickup,"HERSHEY'S, Milk Chocolate Snack Size Candy Bars, Halloween, 10.35 oz, Bag",Hershey's,3.48,3.48,10.35,,2022-09-11 21:20:04,16330494
274986,75211,Bakery & Bread,Tortillas,Flour Tortillas,Bakery & Bread/Tortillas,121609670,https://www.walmart.com/ip/Mission-Carb-Balance-Soft-Taco-Whole-Wheat-Tortillas-12-Oz-8-Count/121609670?fulfillmentIntent=Pickup,"Mission Carb Balance Soft Taco Whole Wheat Tortillas, 12 Oz, 8 Count",Mission,4.48,4.48,12,,2022-09-11 21:20:04,16438790
33798,63376,Candy,Chocolate,,Candy/Chocolate,305243538,https://www.walmart.com/ip/Reese-s-Miniatures-Milk-Chocolate-Peanut-Butter-Cups-Candy-Individually-Wrapped-Gluten-Free-10-5-oz-Share-Pack/305243538?fulfillmentIntent=Pickup,"Reese's, Miniatures Milk Chocolate Peanut Butter Cups Candy, Individually Wrapped, Gluten Free, 10.5 oz, Share Pack",Reese's,4.34,4.34,10.5,,2022-09-11 21:20:04,16197602
103079,60007,Baking,Oils & Shortening,,Baking/Oils & Shortening,799195356,https://www.walmart.com/ip/Carrington-Farms-Organic-Flax-Cooking-Oil-16-oz/799195356?fulfillmentIntent=Pickup,"Carrington Farms Organic Flax Cooking Oil,16 oz",Carrington Farms,11.88,11.88,",16",,2022-09-11 21:20:04,16266883
561069,75052,Alcohol,Beer,Imported Beer,Alcohol/Beer,602753928,https://www.walmart.com/ip/Dos-Equis-Ranch-Water-Seltzer-6-pack-12oz-Cans/602753928?fulfillmentIntent=Pickup,Dos Equis Ranch Water Seltzer 6 pack 12oz Cans,Dos Equis,9.48,9.48,12,,2022-09-11 21:20:04,16724873
391018,60007,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,748329453,https://www.walmart.com/ip/Banquet-Mega-Meats-Garlic-Parmesan-Boneless-Chicken-Strips-Frozen-Meal-13-3-oz/748329453?fulfillmentIntent=Pickup,"Banquet Mega Meats Garlic Parmesan Boneless Chicken Strips Frozen Meal, 13.3 oz.",Banquet,4.18,4.18,13.3,,2022-09-11 21:20:04,16554822
390979,60007,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,930865655,https://www.walmart.com/ip/Beyond-Meat-Beyond-Chicken-Plant-Based-Breaded-Tenders-8-oz/930865655?fulfillmentIntent=Pickup,"Beyond Meat Beyond Chicken Plant-Based Breaded Tenders, 8 oz.",BEYOND MEAT,4.98,4.98,8,,2022-09-11 21:20:04,16554783
202360,89108,Snacks,Crackers,,Snacks/Crackers,13281897,https://www.walmart.com/ip/Great-Value-Cheese-Dip-Breadsticks-Snacks-1-oz-5-Count/13281897?fulfillmentIntent=Pickup,"Great Value Cheese Dip & Breadsticks Snacks, 1 oz, 5 Count",Great Value,1.68,1.68,1,,2022-09-11 21:20:04,16366164
24968,75211,Beverages,Great Value Beverages,,Beverages/Great Value Beverages,457417654,https://www.walmart.com/ip/Great-Value-Cranberry-Pineapple-Juice-Cocktail-Family-Size-128-fl-oz/457417654?fulfillmentIntent=Pickup,"Great Value Cranberry Pineapple Juice Cocktail Family Size, 128 fl oz",Great Value,4.98,4.98,128,,2022-09-11 21:20:04,16188772
246250,89108,Breakfast & Cereal,Breakfast Beverages,Coffee,Breakfast & Cereal/Breakfast Beverages,490246687,https://www.walmart.com/ip/Folgers-Caramel-Drizzle-Flavored-Ground-Coffee-K-Cup-Pods-24-Count/490246687?fulfillmentIntent=Pickup,"Folgers Caramel Drizzle Flavored Ground Coffee, K-Cup Pods, 24-Count",Folgers,14.92,14.92,,,2022-09-11 21:20:04,16410054
373678,79936,Pantry,Condiments,Shop all,Pantry/Condiments,714706829,https://www.walmart.com/ip/McCormick-Grill-Mates-Marinade-Mix-Honey-Sriracha-1-oz/714706829?fulfillmentIntent=Pickup,"McCormick Grill Mates Marinade Mix - Honey Sriracha, 1 oz",Grill Mates,1.27,1.27,1,,2022-09-11 21:20:04,16537482
545853,48180,Bakery & Bread,Rolls & Buns,"Tortillas, Pitas & Wraps",Bakery & Bread/Rolls & Buns,23597918,https://www.walmart.com/ip/La-Banderita-CarbCter-Whole-Wheat-Wraps-Tortillas-8-Ct-12-7-oz/23597918?fulfillmentIntent=Pickup,"La Banderita CarbCter Whole Wheat Wraps Tortillas, 8 Ct, 12.7 oz",La Banderita,3.98,3.98,12.7,,2022-09-11 21:20:04,16709657
258479,33647,Bakery & Bread,Cakes & Cupcakes,Cupcakes & Cake Bites,Bakery & Bread/Cakes & Cupcakes,925993750,https://www.walmart.com/ip/Out-of-this-world-Cupcake-Cake/925993750?fulfillmentIntent=Pickup,Out of this world Cupcake Cake,Freshness Guaranteed,23.98,23.98,,,2022-09-11 21:20:04,16422283
33791,63376,Candy,Chocolate,,Candy/Chocolate,560189292,https://www.walmart.com/ip/Great-Value-Almond-Bark-Chocolate-24-oz/560189292?fulfillmentIntent=Pickup,"Great Value Almond Bark, Chocolate, 24 oz",Great Value,3.47,3.47,24,,2022-09-11 21:20:04,16197595
439073,70072,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,760695021,https://www.walmart.com/ip/P-F-CHANG-S-Home-Menu-Tempura-Shrimp-Firecracker-Frozen-10-oz/760695021?fulfillmentIntent=Pickup,"P.F. CHANG'S Home Menu Tempura Shrimp, Firecracker, Frozen, 10 oz.",P.F. Chang's,5.98,5.98,10,,2022-09-11 21:20:04,16602877
332162,33012,Coffee,Coffee By Type,Shop All,Coffee/Coffee By Type,17056830,https://www.walmart.com/ip/Nestle-Coffee-mate-French-Vanilla-Liquid-Coffee-Creamer-16-fl-oz/17056830?fulfillmentIntent=Pickup,Nestle Coffee mate French Vanilla Liquid Coffee Creamer 16 fl oz,Coffeemate,2.48,2.48,16,,2022-09-11 21:20:04,16495966
475422,48180,Frozen,Frozen Meat & Seafood,Shop all,Frozen/Frozen Meat & Seafood,22603605,https://www.walmart.com/ip/John-Soules-Foods-Beef-Steak-12oz-Frozen/22603605?fulfillmentIntent=Pickup,"John Soules Foods Beef Steak, 12oz (Frozen)",John Soules Foods,9.72,9.72,12,,2022-09-11 21:20:04,16639226
307981,78130,Breakfast & Cereal,Muffins & Pastries,Pastries,Breakfast & Cereal/Muffins & Pastries,947350922,https://www.walmart.com/ip/Marketside-Jalapeno-Popper-Pastry/947350922?fulfillmentIntent=Pickup,Marketside Jalapeno Popper Pastry,Marketside,1.28,1.28,,,2022-09-11 21:20:04,16471785
60845,30044,Baking,Sugars & Sweeteners,,Baking/Sugars & Sweeteners,23888973,https://www.walmart.com/ip/No-Calorie-Sweetener-Packets-700-box/23888973?fulfillmentIntent=Pickup,"No Calorie Sweetener Packets, 700/box",Splenda,19.88,19.88,,,2022-09-11 21:20:04,16224649
163235,85225,Beverages,Juices,,Beverages/Juices,46861789,https://www.walmart.com/ip/Juicy-Juice-100-Juice-Fruit-Punch-8-count-6-75-oz/46861789?fulfillmentIntent=Pickup,"Juicy Juice 100% Juice Fruit Punch, 8 count, 6.75 oz",Juicy Juice,2.98,2.98,6.75,,2022-09-11 21:20:04,16327039
313380,78130,Meat & Seafood,Fresh Food,Pork,Meat & Seafood/Fresh Food,950378950,https://www.walmart.com/ip/Smithfield-Fresh-Pork-Spareribs-3-7-7-9-lb/950378950?fulfillmentIntent=Pickup,"Smithfield Fresh Pork Spareribs, 3.7 - 7.9 lb",Smithfield,14.14,14.14,7.9,,2022-09-11 21:20:04,16477184
