2022-07-20/10:41:36		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:43:29		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:43:32		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:43:35		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:43:37		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:43:40		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:43:42		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:43:44		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:43:47		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:43:49		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:43:51		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:43:54		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:43:56		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:43:59		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:44:01		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:44:03		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:44:05		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:44:08		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:44:10		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:44:12		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:44:15		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:44:17		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:44:19		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:44:21		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:44:24		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:44:26		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:44:28		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:44:30		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:44:32		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:44:35		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:44:37		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:44:39		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:44:42		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:44:45		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:44:47		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:44:50		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:44:52		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:44:53		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:44:55		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:44:58		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:45:01		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:45:03		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:45:06		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:45:09		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:45:11		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:45:13		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:45:16		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:45:18		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:45:20		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:45:23		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:45:25		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:45:27		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:45:30		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:45:33		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:45:35		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:45:37		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:45:39		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:45:42		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:45:44		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:45:47		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:45:49		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:45:51		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:45:53		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:45:55		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:45:58		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:46:01		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:46:03		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:46:05		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:46:07		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:46:09		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:46:11		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:46:13		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:46:16		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:46:18		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:46:20		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:46:22		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:46:25		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:46:27		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:46:30		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:46:32		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:46:35		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:46:37		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:46:39		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:46:42		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:46:44		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:46:46		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:46:48		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:46:50		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:46:53		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:46:55		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:46:58		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:47:01		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:47:03		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:47:05		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:47:07		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:47:09		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:47:11		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:47:14		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:47:17		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:47:19		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:47:21		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:47:24		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:47:26		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:47:29		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:47:31		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:47:34		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:47:37		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:47:39		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:47:41		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:47:43		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:47:45		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:47:47		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:47:50		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:47:52		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:47:54		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:47:57		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:48:00		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:48:03		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:48:05		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:48:08		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:48:10		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:48:13		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:48:15		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:48:17		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:48:19		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:48:22		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:48:24		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:48:26		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:48:28		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:48:31		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:48:33		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:48:35		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:48:38		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:48:40		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:48:43		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:48:46		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:48:48		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:48:50		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:48:53		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:48:55		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:48:57		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:48:59		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:49:02		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:49:06		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:49:08		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:49:10		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:49:12		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:49:15		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:49:18		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:49:21		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:49:23		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:49:25		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:49:27		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:49:30		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:49:32		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:49:34		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:49:37		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:49:39		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:49:41		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:49:43		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:49:46		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:49:48		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:49:50		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:49:53		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:49:55		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:49:57		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:49:59		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:50:01		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:50:03		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:50:06		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:50:08		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:50:10		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:50:13		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:50:16		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:50:18		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:50:21		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:50:23		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:50:25		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:50:28		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:50:30		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:50:32		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:50:35		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:50:37		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:50:39		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:50:41		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:50:44		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:50:46		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:50:49		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:50:51		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:50:54		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:50:57		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:50:59		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:51:01		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:51:03		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:51:05		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:51:07		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:51:10		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:51:13		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:51:15		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:51:18		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:51:20		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:51:22		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:51:24		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:51:28		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:51:30		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:51:32		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:51:34		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:51:36		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:51:38		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:51:40		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:51:43		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:51:45		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:51:47		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:51:49		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:51:51		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:51:54		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:51:56		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:51:58		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:52:00		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:52:03		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:52:05		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:52:07		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:52:09		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:52:11		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:52:13		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:52:16		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:52:19		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:52:21		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:52:23		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:52:25		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:52:27		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:52:30		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:52:32		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:52:34		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:52:36		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:52:38		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:52:40		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:52:42		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:52:44		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:52:46		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:52:48		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:52:51		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:52:53		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:52:55		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:52:57		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:52:59		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:53:01		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:53:03		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:53:06		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:53:08		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:53:10		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:53:12		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:53:15		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:53:17		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:53:19		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:53:21		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:53:24		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:53:26		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:53:28		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:53:30		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:53:32		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:53:34		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:53:37		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:53:39		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:53:41		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:53:43		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:53:45		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:53:48		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:53:50		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:53:52		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:53:54		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:53:56		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:53:58		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:54:01		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:54:02		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:54:05		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:54:07		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:54:09		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:54:11		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:54:14		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:54:17		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:54:19		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:54:21		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:54:23		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:54:26		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:54:28		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:54:30		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:54:32		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:54:35		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:54:37		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:54:39		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:54:41		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:54:43		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:54:46		 raw_data.csv: Entry loaded successfully!!
2022-07-20/14:54:48		 raw_data.csv: Entry loaded successfully!!
